0x48d
0x61c
0x806
0x9d8
0xbaa
0xe8e
0x105c
0x10b0
0x10d6
0x124c
0x12b6
0x1422
0x1440
0x145a
0x1491
0x1598
0x15b6
0x15d0
0x15ec
0x1634
0x180a
0x199e
0x1a1f
0x1b5e
0x1bc2
0x1d52
0x1e0b
0x1e2f
0x1e78
