0x0	30
0xd	45
0xa5	6
0xf2	6
0x11b	6
0x168	6
0x1d2	6
0x1f1	6
0x23e	6
0x293	6
0x395	6
0x40d	6
0x42a	6
0x4d6	434
0x562	6
0x6c7	6
0x7ea	797
0x825	6
0x9c6	19
0xa1d	99
0xa50	10285
0x2f9	0
0x4e5	0
0x9de	0
0x9e8	0
0xa9	55
0xd5	50
0x2b5	279
0xf6	15
0xfe	50
0x2cd	215
0x11f	55
0x14b	50
0x2d3	279
0x16c	49
0x182	79
0x2eb	235
0x1d6	15
0x1de	1
0x33e	276
0x1e8	1
0x413	40
0x1f5	55
0x221	50
0x976	279
0x242	15
0x24a	62
0x98e	251
0x297	15
0x29f	50
0x9b3	215
0x2fa	546
0x399	1440
0x411	9
0x42e	23
0x443	28
0x43c	15
0x9b9	32
0x45a	10547
0x453	15
0x4d0	17
0x7e0	26
0x4e6	296
0x663	1247
0x566	16365
0x7db	12
0x6cb	21996
0x4ba	437
0x87c	5552
0x829	5325
0x8dd	10458
0xa0f	5235
0x9ce	48
0x9ed	21
0x9df	28
0x9e9	9
0xa3c	15
0xa3b	1
0xa41	10
0xa8c	12
0xa88	14
0xa47	26
0xac0	12
0xac3	12
0xac6	12
0xac9	12
0xacc	12
0xacf	12
0xad2	12
0xad5	12
0xad8	12
0xadb	12
0x99	7
0x9e	19
0xeb	19
0x114	19
0x161	19
0x1cb	19
0x1e0	15
0x1ea	19
0x237	19
0x28c	19
0x41	22
0x4c	22
0x57	22
0x62	22
0x6d	22
0x78	22
0x83	22
0x8e	22
0x4cb	11
0x503	1040
0xa01B0x43c	0
0x9f4B0x43c	35
0xa02B0x43c	39
0xa01B0x453	0
0x9f4B0x453	35
0xa02B0x453	39
