0x15f
0x170
0x1a3
0x1df
0x1e6
0x1ec
0x1f9
0x206
0x602
0x6ab
0x6ad
0x6b5
0x770
0x828
0x883
0x887
0x8a4
0x8d0
0x8e4
0x903
0x989
0x997
0x99a
0x9c0
0x9cd
0x9d3
0xa2d
0xa89
0xb6f
0xb87
0xb90
0xba1
0xc14
0xc19
0xc24
0xc2e
0xc42
0xc65
0xc75
0xcec
0xcf2
0xd74
0xd83
0xd88
0xd91
0xdae
0xddc
0xded
0xe20
0xe5c
0xe65
0xe6b
0xe7d
0xe8e
0xec1
0xefd
0xf06
0xf0c
0xf1a
0xf1f
0x11ad
0x11b1
0x11c0
0x1261
0x1270
0x1312
0x131b
0x132f
0x1352
0x1362
0x13d9
0x13e0
0x141d
0x1423
0x1445
0x148b
0x155f
0x1579
0x164c
0x1664
0x174c
0x1771
0x17d7
0x1882
0x18a6
0x18b5
0x18ca
0x1932
0x1940
0x1946
0x194f
0x1983
0x1985
0x1ae4
0x1b18
0x1b22
0x1b28
0x1b42
0x1b60
0x1b69
0x1bcf
0x1c98
0x1ca1
0x1ca5
0x1cae
0x1cb4
0x1cfa
0x1d0d
0x1d6a
0x1d6d
0x1d93
0x1da0
0x1da6
0x1e00
0x1e5c
0x1f42
0x1f5a
0x1f63
0x1f74
0x1fe7
0x1fec
0x2000
0x2034
0x203e
0x204c
0x2081
0x208b
0x2099
0x20cf
0x20d4
0x20e0
0x21a1
0x21df
0x228f
0x2299
0x235a
0x2398
0x2448
0x2452
0x2513
0x2551
0x2602
0x2607
0x261c
0x2641
0x264a
0x2650
0x2696
0x26a4
0x270b
0x270f
0x2718
0x274c
0x2755
0x2769
0x2788
0x280e
0x281c
0x2828
0x2838
0x2863
0x289f
0x28a8
0x28b5
0x28be
