0x10d
0x1e4
0x264
0x5f0
0x6e2
0x7c4
0xa99
0xcc3
0xcdb
0x101f
0x12b3
0x134c
0x147c
0x14b2
0x14f6
0x15b0
0x15c1
0x198d
0x19e8
0x1b73
0x1b84
0x1b97
0x1bd2
