0x891	0x891	0x0	0	31
0x8b6	0x8b6	0x0	0	31
0x914	0x914	0x0	0	31
0x981	0x981	0x0	0	31
0xf29	0xf29	0x0	0	31
0xf6a	0xf6a	0x0	0	31
0x1187	0x1187	0x0	0	31
0x1406	0x1406	0x0	0	31
0x142b	0x142b	0x0	0	31
0x1488	0x1488	0x0	0	31
0x19da	0x19da	0x0	0	31
0x19e9	0x19e9	0x0	0	31
0x1a10	0x1a10	0x0	0	31
0x1a6f	0x1a6f	0x0	0	31
0x1a9b	0x1a9b	0x0	0	31
0x1add	0x1add	0x0	0	31
0x566	0x566	0x1	0	31
0x576	0x576	0x1	0	31
0x59d	0x59d	0x1	0	31
0x5fc	0x5fc	0x1	0	31
0x628	0x628	0x1	0	31
0x66b	0x66b	0x1	0	31
0xacb	0xacb	0x1	0	31
0xb0c	0xb0c	0x1	0	31
0x118d	0x118d	0x1	0	31
0x14bf	0x14bf	0x1	0	31
0x14e4	0x14e4	0x1	0	31
0x1541	0x1541	0x1	0	31
0x1759	0x1759	0x1	0	31
0x177e	0x177e	0x1	0	31
0x17dc	0x17dc	0x1	0	31
0x1849	0x1849	0x1	0	31
0xcef	0xcef	0x2	0	31
0xd14	0xd14	0x2	0	31
0xd72	0xd72	0x2	0	31
0xddf	0xddf	0x2	0	31
0x1193	0x1193	0x2	0	31
0x134d	0x134d	0x2	0	31
0x1372	0x1372	0x2	0	31
0x13cf	0x13cf	0x2	0	31
0x1c12	0x1c12	0x2	0	31
0x1c53	0x1c53	0x2	0	31
0x1d8c	0x1d8c	0x2	0	31
0x1d9c	0x1d9c	0x2	0	31
0x1dc3	0x1dc3	0x2	0	31
0x1e22	0x1e22	0x2	0	31
0x1e4e	0x1e4e	0x2	0	31
0x1e91	0x1e91	0x2	0	31
0x1d7a	0x1d71	0x5	0	0
0x52d	0x52d	0x5	0	31
0x541	0x541	0x5	0	31
0xcde	0xcde	0x5	0	31
0x1173	0x1173	0x5	0	31
0x157b	0x157b	0x5	0	31
0x19a1	0x19a1	0x5	0	31
0x19b5	0x19b5	0x5	0	31
0x1d48	0x1d48	0x5	0	31
0x1198	0x1198	0x7	0	31
0x11cc	0x11cc	0x7	0	31
0x11f2	0x11f1	0x7	1	31
0x1234	0x1234	0x8	0	31
0x1268	0x1268	0x8	0	31
0x128e	0x128d	0x8	1	31
0x554	0x54b	0x4	0	0
0x522	0x522	0x4	0	31
0x1170	0x1170	0x4	0	31
0x1578	0x1578	0x4	0	31
0x1748	0x1748	0x4	0	31
0x19a4	0x19a4	0x4	0	31
0x19b8	0x19b8	0x4	0	31
0x1d56	0x1d56	0x4	0	31
0x1d6a	0x1d6a	0x4	0	31
0x227	0x1179	0x9	0	0
0x761	0x755	0x9	0	0
0xbbf	0xbb3	0x9	0	0
0x1310	0x1304	0x9	0	0
0x1629	0x161d	0x9	0	0
0x491	0x45e	0x9	1	20
0xa3a	0xa07	0x9	1	20
0xe98	0xe65	0x9	1	20
0xfc8	0xf95	0x9	1	20
0x108d	0x105a	0x9	1	20
0x10d7	0x10a4	0x9	1	20
0x1905	0x18d2	0x9	1	20
0x1b81	0x1b4e	0x9	1	20
0x1cb7	0x1c84	0x9	1	20
0x19c8	0x19bf	0x3	0	0
0x530	0x530	0x3	0	31
0x544	0x544	0x3	0	31
0x880	0x880	0x3	0	31
0x116d	0x116d	0x3	0	31
0x1575	0x1575	0x3	0	31
0x1996	0x1996	0x3	0	31
0x1d53	0x1d53	0x3	0	31
0x1d67	0x1d67	0x3	0	31
0x6d8	0x6d8	0x6	0	31
0xb36	0xb36	0x6	0	31
0x116a	0x116a	0x6	0	31
0x15a0	0x15a0	0x6	0	31
