0x4f
0x235
0x358
0x39a
0x42a
0x705
0x89f
0xb00
0xf7c
0x1187
0x13cb
0x13fa
0x14b4
0x158a
0x15f0
0x1689
0x16dc
0x17e3
0x17f9
0x18cc
0x18df
0x19aa
0x19fb
0x1bc0
0x1c84
0x1ca8
0x1cb6
0x1d66
0x1ea1
0x2047
0x20a6
0x20cd
0x20f2
0x224c
0x226c
0x2419
0x24bd
0x2524
0x266a
0x276a
0x27d6
0x27f4
0x2a1f
0x2d73
0x300f
0x305b
0x307b
