0x2cb	0x2cb	0x0	0	31
0x423	0x423	0x0	0	31
0x42f	0x42f	0x0	0	31
0x446	0x446	0x0	0	31
0x4a3	0x4a3	0x0	0	31
0x5b5	0x5b5	0x0	0	31
0x5ee	0x5ee	0x0	0	31
0x61a	0x61a	0x0	0	31
0x6ca	0x6ca	0x0	0	31
0x340	0x340	0x1	0	31
0x5b3	0x5b3	0x1	0	31
0x5ec	0x5ec	0x1	0	31
0x618	0x618	0x1	0	31
0x6b2	0x6b2	0x1	0	31
0x2c3	0x2c3	0x2	0	31
0x4c9	0x4c9	0x2	0	31
0x4d7	0x4d7	0x2	0	31
0x25e	0x22b	0x4	0	19
0x52a	0x4f7	0x4	0	19
0x346	0x346	0x3	0	31
0x5db	0x5db	0x3	0	31
0x6a2	0x6a2	0x3	0	31
