0x17c
0x1d3
0x4f0
0x5f2
0x1018
0x1080
0x1085
0x1204
0x12e6
0x12eb
0x1312
0x1492
0x1b15
0x1be2
0x1be7
0x1c36
0x1d5a
0x1e7e
0x1e83
0x1f68
0x1fc4
0x1fc9
0x1ff0
0x217d
0x21e6
0x21eb
0x2272
0x23e7
0x2462
0x24c8
0x2504
0x252a
0x254a
0x25b4
0x25b9
0x2738
0x296a
0x2e0e
0x2fd5
0x307e
0x30b6
0x30c1
