0x12e
0x242
0x256
0x2bc
0x384
0x588
0x5ca
0x644
0x6ac
0x804
0x846
0x90a
0x967
0xbb8
0xde4
0xe5d
0xf96
0xfe6
0x1063
0x1073
0x10e1
0x11e8
0x12a7
0x131e
0x138f
0x13a2
0x1446
0x1456
0x1468
0x1486
0x14c7
0x1552
0x159c
0x1610
0x16f0
0x1706
0x1840
0x1986
0x1a81
0x1b16
0x1bdf
0x1c23
0x1cfd
0x1ef6
0x1f5b
0x20fe
0x22ac
0x23d8
0x24fe
0x2597
0x260c
0x2776
0x2797
0x2a36
0x2b10
0x2bca
0x2c4a
0x2e2c
0x2f01
0x2f22
0x2f3d
0x2f8c
0x2ffa
0x305e
0x32c7
0x32d2
0x33af
0x341c
0x3463
0x34e8
0x352e
0x3602
0x3869
