0x93	0x3435	320
0x15e	0x61353738303633	320
0x15e	0x35373830363337	320
0x15e	0x31353738303633	320
0x15e	0x3564316537	320
0x15e	0x64356237663861	320
0x15e	0x63333738646161	320
0x15e	0x6435633938	320
0x175	0x61353738303633	320
0x175	0x35373830363337	320
0x175	0x31353738303633	320
0x175	0x3564316537	320
0x175	0x64356237663861	320
0x175	0x63333738646161	320
0x175	0x6435633938	320
0x1d2	0x61353738303633	320
0x1d2	0x35373830363337	320
0x1d2	0x31353738303633	320
0x1d2	0x3564316537	320
0x1d2	0x64356237663861	320
0x1d2	0x63333738646161	320
0x1d2	0x6435633938	320
0x355	0x6635	320
0x945	0x3735	320
0x945	0x3761	276
0x113b	0x3235	320
0x1412	0x36633234	3498806
0x168b	0x633735	320
0x3141	0x3235	320
0x32a7	0x61353738303633	862216547
0x32a7	0x35373830363337	862216547
0x32a7	0x31353738303633	862216547
0x32a7	0x3564316537	862216547
0x32a7	0x64356237663861	862216547
0x32a7	0x36633234	2097229614
0x32a7	0x63333738646161	862216547
0x32a7	0x33646163	2147483647
0x32a7	0x6435633938	862216547
0x3606	0x3761	320
0x1a0	0x61353738303633	320
0x1a0	0x35373830363337	320
0x1a0	0x31353738303633	320
0x1a0	0x3564316537	320
0x1a0	0x64356237663861	320
0x1a0	0x63333738646161	320
0x1a0	0x6435633938	320
0x13f2	0x61353738303633	320
0x13f2	0x35373830363337	320
0x13f2	0x31353738303633	320
0x13f2	0x3564316537	320
0x13f2	0x64356237663861	320
0x13f2	0x63333738646161	320
0x13f2	0x6435633938	320
0x1b76	0x61353738303633	320
0x1b76	0x35373830363337	320
0x1b76	0x31353738303633	320
0x1b76	0x3564316537	320
0x1b76	0x64356237663861	320
0x1b76	0x63333738646161	320
0x1b76	0x6435633938	320
0x27a8	0x61353738303633	320
0x27a8	0x35373830363337	320
0x27a8	0x31353738303633	320
0x27a8	0x3564316537	320
0x27a8	0x64356237663861	320
0x27a8	0x63333738646161	320
0x27a8	0x6435633938	320
0x32b7	0x61353738303633	3552099
0x32b7	0x35373830363337	3552099
0x32b7	0x31353738303633	3552099
0x32b7	0x3564316537	3552099
0x32b7	0x64356237663861	3552099
0x32b7	0x63333738646161	3552099
0x32b7	0x6435633938	3552099
