0x10e
0x137
0x14d
0x165
0x388
0x39e
0x41a
0x694
0x6a4
0x70e
0x81a
0x872
0xe36
0xe3b
0xec7
0xeed
0xf46
0xf5c
0xfa5
0x1066
0x10a4
0x1242
0x1257
0x125e
0x140c
0x1426
0x143a
0x1466
0x148c
0x1505
0x162c
0x1a1c
0x1a45
0x1a9c
0x1eff
0x1f47
0x1f50
0x1f8b
0x2026
0x2059
0x207d
0x209b
0x20a1
0x211c
0x214a
0x2285
0x22a7
