0x31e
0x387
0x3b4
0x3ee
0x400
0x414
0x42d
0x4b2
0x4cb
0x574
0x5dd
0x60a
0x655
0x67a
0x694
0x6c9
0x6d2
0x6f4
0x6fc
0x798
0x7d6
0x83f
0x8a3
0x905
0x968
0x9b7
