0x1e9
0x22d
0x37e
0x5f8
0x770
0xdc0
0xeb8
0x1052
0x1100
0x115c
0x13c8
0x13e0
0x140a
0x141a
0x144c
0x14de
0x1503
0x1518
0x1530
0x16bc
0x17f6
0x195f
0x19dd
0x1a0a
0x2155
0x235c
0x2386
0x24f2
0x264b
0x2660
0x27c8
0x2948
0x2de3
0x2e74
0x2fe8
0x3228
0x3238
0x339c
0x341d
0x3568
0x3586
0x35a0
0x35bc
0x3740
0x37f4
0x3874
0x3ae5
0x3b64
0x3bba
0x3bbf
0x3bd0
0x3c38
0x3c51
