0x19	0x3335	320
0x24	0x66666666666666	320
0x24	0x36323639343136	320
0x24	0x63333738646161	320
0x24	0x666262636134	320
0x7f	0x3835	320
0xc7e	0x3835	108
0xc7e	0x3761	320
0xcaa	0x376165	320
0xcc2	0x66666666666666	2147483647
0xcc2	0x36323639343136	2147483647
0xcc2	0x63333738646161	2147483647
0xcc2	0x666262636134	2147483647
0x55f	0x66666666666666	320
0x55f	0x36323639343136	320
0x55f	0x63333738646161	320
0x55f	0x666262636134	320
0x632	0x393235	946026339
0x844	0x66666666666666	320
0x844	0x36323639343136	320
0x844	0x63333738646161	320
0x844	0x666262636134	320
0x9d4	0x66666666666666	320
0x9d4	0x36323639343136	320
0x9d4	0x63333738646161	320
0x9d4	0x666262636134	320
0x9f4	0x336566	320
0xbda	0x66666666666666	320
0xbda	0x36323639343136	320
0xbda	0x63333738646161	320
0xbda	0x666262636134	320
0xbfa	0x336566	320
0xc2e	0x3033	320
