0x152a0x1100	0x10cd0x152a	0x1	0	19
0x15300x1100	0x10cd0x1530	0x1	0	19
0x15360x1100	0x10cd0x1536	0x1	0	19
0x152a0xfe9	0xfb60x152a	0x1	0	19
0x15300xfe9	0xfb60x1530	0x1	0	19
0x15360xfe9	0xfb60x1536	0x1	0	19
0x1300x656	0x6230x130	0x1	0	19
0x51e0x656	0x6230x51e	0x1	0	19
0x86f	0x86f	0x2	0	31
0xde4	0xde4	0x2	0	31
0x875	0x875	0x5	0	31
0xedd	0xedd	0x5	0	31
0x87b	0x87b	0x7	0	31
0xf30	0xf30	0x7	0	31
0x757	0x757	0x8	0	31
0x7b0	0x7b0	0x8	0	31
0x90a	0x90a	0x8	0	31
0xb52	0xb52	0x8	0	31
0xb61	0xb61	0x8	0	31
0xb8b	0xb8b	0x8	0	31
0x152a0x121d	0x121d0x152a	0x8	0	31
0x15300x121d	0x121d0x1530	0x8	0	31
0x15360x121d	0x121d0x1536	0x8	0	31
0x1300x568	0x5680x130	0x8	0	31
0x51e0x568	0x5680x51e	0x8	0	31
0x152a0x103d	0xff40x152a	0x4	0	19
0x15300x103d	0xff40x1530	0x4	0	19
0x15360x103d	0xff40x1536	0x4	0	19
0x720	0x720	0x6	0	31
0xf06	0xf06	0x6	0	31
0xe5b	0xe5b	0x3	0	31
0xeba	0xeba	0x3	0	31
