0xce2	0x0	0xccc	0xce2
0x141d	0x0	0x1407	0x141d
0xdcf0x723	0x0	0xdbdV0x723	0xdcfV0x723
0xdcf0xc83	0x0	0xdbdV0xc83	0xdcfV0xc83
0xdcf0x13bf	0x0	0xdbdV0x13bf	0xdcfV0x13bf
0xdcf0x7230x17c	0x0	0xdbdV0x7230x17c	0xdcfV0x7230x17c
