0x19	0x3335	320
0x24	0x66666666666666	320
0x24	0x6263636566	320
0x24	0x63366133333966	320
0x7f	0x3835	320
0x145	0x6435	320
0x341	0x3535	320
0x4ce	0x66666666666666	1633759792
0x4ce	0x6263636566	1633759792
0x4ce	0x63366133333966	1633759792
0x79a	0x3835	108
0x79a	0x3761	320
0x7bd	0x386131	1684158261
0x1a8	0x66666666666666	2147483647
0x1a8	0x6263636566	2147483647
0x1a8	0x63366133333966	2147483647
0x45e	0x66666666666666	2147483647
0x45e	0x6263636566	2147483647
0x45e	0x63366133333966	2147483647
0x4de	0x6435	3616571
0x4de	0x6137	3617337
0x544	0x66666666666666	2147483647
0x544	0x6263636566	2147483647
0x544	0x63366133333966	2147483647
0x636	0x66666666666666	2147483647
0x636	0x6263636566	2147483647
0x636	0x63366133333966	2147483647
0x7dd	0x66666666666666	2147483647
0x7dd	0x6263636566	2147483647
0x7dd	0x63366133333966	2147483647
