0x181	0x1d0	0x179++32	32
0x189	0x1d0	0x1cb++0	32
0x18f	0x1d0	0x179++64	32
0x2be	0x2c7	0x0	32
0x2c3	0x2c7	0x20	32
0x2dc	0x2e5	0x0	32
0x2e1	0x2e5	0x20	32
0x2f9	0x2fe	0x0	32
0x344	0x350	0x0	32
0x34b	0x350	0x20	32
0x34b	0x38c	0x20	32
0x35e	0x361	0x0	32
0x389	0x38c	0x0	32
0x38f	0x399	0x0	32
0x397	0x399	0x20	32
0x3d7	0x3e0	0x0	32
0x3dc	0x3e0	0x20	32
0x419	0x41e	0x0	32
0x4f7	0x503	0x0	32
0x4fe	0x503	0x20	32
0x514	0x179	0x40	32
0x514	0x1cb	0x40	32
0x517	0x18d	0x50a++0	32
0x517	0x196	0x50a++0	32
0x52f	0x534	0x0	32
0x573	0x57c	0x0	32
0x578	0x57c	0x20	32
0x5a1	0x5aa	0x0	32
0x5a6	0x5aa	0x20	32
0x5bd	0x5c9	0x0	32
0x5c4	0x5c9	0x20	32
0x5cc	0x5d4	0x0	32
0x5d2	0x5d4	0x20	32
0x627	0x633	0x0	32
0x62e	0x633	0x20	32
0x636	0x63e	0x0	32
0x63c	0x63e	0x20	32
0x6bf	0x6c4	0x0	32
0x6d3	0x6de	0x0	32
0x6d9	0x6de	0x20	32
0x700	0x705	0x0	32
0x714	0x71f	0x0	32
0x71a	0x71f	0x20	32
0x73a	0x73e	0x0	32
0x767	0x76c	0x0	32
0x77b	0x788	0x0	32
0x781	0x788	0x20	32
0x7c9	0x7ce	0x0	32
0x7dd	0x7e8	0x0	32
0x7e3	0x7e8	0x20	32
0x807	0x80c	0x0	32
0x81b	0x826	0x0	32
0x821	0x826	0x20	32
0x8ac	0x8b5	0x0	32
0x8b1	0x8b5	0x20	32
0x8ca	0x8d3	0x0	32
0x8cf	0x8d3	0x20	32
0x8e7	0x8ec	0x0	32
0x931	0x93d	0x0	32
0x938	0x93d	0x20	32
0x938	0x979	0x20	32
0x94b	0x94e	0x0	32
0x976	0x979	0x0	32
0x97c	0x986	0x0	32
0x984	0x986	0x20	32
0x9fd	0xa06	0x0	32
0xa02	0xa06	0x20	32
0xa16	0xa1f	0x0	32
0xa1b	0xa1f	0x20	32
0xa3f	0xa44	0x0	32
0x11a0xef	0x1240xef	0x1170xef++0	32
0x11a0x125	0x1240x125	0x1170x125++0	32
0x11a0x1d1	0x1240x1d1	0x1170x1d1++0	32
0x11a0x1f2	0x1240x1f2	0x1170x1f2++0	32
0x28d	0x291	0x0	320
0x690	0x694	0x0	320
0x690	0x694	0x20	288
0x7ab	0x7af	0x0	320
0x7ab	0x7af	0x20	288
0x86e	0x872	0x0	320
0x86e	0x872	0x20	288
