0x0	30
0x40	22
0xd	42
0xb6	6
0xcc	6
0xf7	6
0x12d	6
0x142	6
0x166	6
0x1d9	6
0x1fa	6
0x20f	6
0x23d	6
0x24b	6
0x289	16
0x2a7	6
0x2d3	499
0x311	19
0x32b	6
0x3c1	5543
0x44a	10485
0x4d4	6
0x526	65
0x598	6
0x5b4	6
0x5de	6
0x5f7	6
0x609	208
0x619	24
0x68c	16
0x6a6	243
0x728	231
0x7a7	16
0x83a	1020
0x86a	16
0x897	6
0x8c1	499
0x8ff	19
0x916	6
0x9a7	14
0x9c5	14
0x9e4	14
0xa12	325
0xa56	8
0xa6d	19
0x2f3	0
0x413	0
0x6b9	0
0x6fa	0
0x734	0
0x761	0
0x7c3	0
0x801	0
0x8e1	0
0xa39	0
0xba	5215
0xd0	17
0x227	253
0x296	237
0xfb	54
0x4a8	24
0x131	17
0x4bb	215
0x146	47
0x4c1	247
0x16a	23
0x176	116
0x4f2	363
0x1bc	46
0x1a4	26
0x1dd	48
0x565	294
0x1fe	17
0x580	215
0x213	23
0x586	46
0x888	234
0x241	223
0x24f	6241
0x292	13
0x2ab	17
0x324	20
0x2f4	301
0x319	27
0x2b4	494
0x32f	21584
0x3bb	17
0x4a2	17
0x442	23
0x414	299
0x437	27
0x3f1	226
0x4b4	21
0x990	79
0x4d8	25051
0x554	240
0x536	278
0x59c	280
0x5b8	345
0x5e2	20
0x5ec	28
0x5fb	233
0x60e	226
0x622	6417
0x695	11
0x830	26
0x6ba	571
0x722	17
0x6fb	552
0x828	18
0x735	532
0x762	1338
0x7b0	243
0x7c4	810
0x802	5349
0x69b	226
0x875	5241
0x873	3
0x89b	14
0x90f	20
0x8e2	301
0x907	18
0x8a2	494
0x91a	21543
0x9ad	4
0x9b0	28
0x9c0	14
0x9cb	4
0x9ce	28
0x9df	14
0x9ea	4
0x9ed	22
0xa65	23
0xa3a	299
0xa5a	27
0x9f8	286
0xa75	25
0xaa2	35
0xa86	20
0xa93	20
0xa9e	9
0xae5	12
0xae8	12
0xaeb	12
0xaee	12
0xaf1	12
0xaf4	12
0xaf7	12
0xafa	12
0xafd	12
0xb00	12
0xb03	12
0xa3	247
0xc4	22
0xdb	46
0xef	22
0x125	22
0x13a	22
0x15e	22
0x1d1	22
0x1f2	22
0x207	22
0x21f	15
0x4b	22
0x56	22
0x61	22
0x6c	22
0x77	22
0x82	22
0x8d	22
0x98	22
0x1ad	41
0x3b4	211
0x3fc	262
0x430	16
0x6e7	245
0x9ba	14
0x9d8	14
0xa7f	213
0xa8d	213
0xa9a	205
0xd90xc4	1
0xd90xdb	1
0xd90x13a	1
0xd90x207	1
0xd90x21f	1
0x1130xef	43
0x1130x125	43
0x1130x1d1	43
0x1130x1f2	43
