0x245	0x245	0x0	0	31
0x254	0x254	0x0	0	31
0x4be	0x4be	0x0	0	31
0x64d	0x64d	0x1	0	31
0x3b7	0x3b7	0x2	0	31
0x3c3	0x3c3	0x2	0	31
0x2b7	0x2b7	0x5	0	31
0x2d5	0x2d5	0x5	0	31
0x33b	0x33b	0x5	0	31
0x384	0x384	0x5	0	31
0x8a5	0x8a5	0x5	0	31
0x8c3	0x8c3	0x5	0	31
0x928	0x928	0x5	0	31
0x971	0x971	0x5	0	31
0xaf	0xa6	0x7	0	19
0x236	0x22a	0x7	0	19
0x26a	0x25a	0x7	0	19
0x4cd	0x4c4	0x7	0	19
0x84a	0x83c	0x7	0	19
0x29e	0x29e	0x4	0	31
0x88e	0x88e	0x4	0	31
0xa82	0xa82	0x4	0	31
0xa91	0xa91	0x4	0	31
0xbe	0xbe	0x6	0	31
0x333	0x333	0x6	0	31
0x55e	0x55e	0x6	0	31
0x583	0x583	0x6	0	31
0x601	0x601	0x6	0	31
0x60b	0x60b	0x6	0	31
0x611	0x611	0x6	0	31
0x879	0x879	0x6	0	31
0x920	0x920	0x6	0	31
0xa9d	0xa9d	0x6	0	31
0x3f4	0x3f4	0x9	0	31
0x40a	0x40a	0x9	0	31
0x44d	0x44d	0x9	0	31
0x69e	0x69e	0x9	0	31
0x6b0	0x6b0	0x9	0	31
0x6f1	0x6f1	0x9	0	31
0x72b	0x72b	0x9	0	31
0x744	0x744	0x9	0	31
0x7ba	0x7ba	0x9	0	31
0x7ed	0x7ed	0x9	0	31
