0x8	0x7	0
0x10	0xf	0
0x13	0x12	0
0x15	0x14	0
0x27	0x1f	0
0x65	0x64	0
0x68	0x67	0
0x6c	0x6b	0
0x71	0x70	0
0x79	0x78	0
0x7b	0x7a	0
0x7e	0x7d	0
0x8f	0x8e	0
0x91	0x90	0
0x9d	0x9c	0
0xa7	0xa6	0
0xbb	0xb7	0
0xc0	0xbf	0
0xd6	0xd5	0
0xdd	0xdc	0
0xe4	0xe3	0
0xe7	0xe6	0
0xea	0xe9	0
0xec	0xe5	0
0xf4	0xf3	0
0xf6	0xf0	0
0xfd	0xfc	0
0x110	0x10f	0
0x113	0x112	0
0x11e	0x11d	0
0x13f	0x13e	0
0x142	0x141	0
0x152	0x14c	0
0x155	0x154	0
0x15a	0x159	0
0x168	0x167	0
0x16b	0x16a	0
0x16f	0x16e	0
0x170	0x16f	0
0x186	0x185	0
0x18f	0x18e	0
0x197	0x196	0
0x1ad	0x1ac	0
0x1c3	0x1c2	0
0x1d9	0x1d8	0
0x1dc	0x1db	0
0x1de	0x1dd	0
0x1ef	0x1ee	0
0x1f4	0x1ef	0
0x21b	0x213	0
0x22a	0x21e	0
0x231	0x230	0
0x247	0x246	0
0x249	0x248	0
0x24c	0x24b	0
0x25d	0x25c	0
0x25f	0x25e	0
0x262	0x25b	0
0x26d	0x26c	0
0x26e	0x26d	0
0x270	0x26f	0
0x273	0x272	0
0x275	0x274	0
0x278	0x277	0
0x286	0x283	0
0x289	0x288	0
0x29f	0x29a	0
0x2a1	0x2a0	0
0x2b2	0x2b1	0
0x2b5	0x2b4	0
0x2b7	0x2b6	0
0x2cb	0x2c7	0
0x2cd	0x2cc	0
0x2de	0x2d6	0
0x2e1	0x2e0	0
0x2e6	0x2e5	0
0x2f4	0x2ec	0
0x2f7	0x2f6	0
0x2fa	0x2f9	0
0x30e	0x306	0
0x30f	0x30e	0
0x311	0x310	0
0x313	0x312	0
0x316	0x315	0
0x327	0x326	0
0x32d	0x32c	0
0x33f	0x33e	0
0x340	0x33f	0
0x343	0x342	0
0x34e	0x34d	0
0x354	0x353	0
0x355	0x354	0
0x357	0x356	0
0x359	0x358	0
0x36d	0x36c	0
0x373	0x36e	0
0x385	0x384	0
0x386	0x385	0
0x389	0x388	0
0x398	0x397	0
0x399	0x398	0
0x39b	0x394	0
0x39c	0x39b	0
0x39d	0x39c	0
0x39e	0x39d	0
0x39f	0x39e	0
0x3a2	0x3a1	0
0x3a4	0x3a3	0
0x3a5	0x3a4	0
0x3a9	0x3a8	0
0x3b3	0x3b2	0
0x3c3	0x3c2	0
0x3d5	0x3d4	0
0x3d7	0x3d6	0
0x3d8	0x3d7	0
0x3ef	0x3ee	0
0x3f0	0x3ef	0
0x3f3	0x3de	0
0x3f9	0x3f8	0
0x3fd	0x3f3	0
0x3fe	0x3fd	0
0x433	0x432	0
0x43b	0x438	0
0x43c	0x43b	0
0x43f	0x43e	0
0x446	0x443	0
0x44c	0x44b	0
0x44d	0x44c	0
0x44f	0x44e	0
0x465	0x464	0
0x469	0x466	0
0x46e	0x46d	0
0x470	0x46f	0
0x476	0x475	0
0x477	0x476	0
0x479	0x478	0
0x47e	0x47d	0
0x48f	0x48e	0
0x4a4	0x49c	0
0x4a7	0x4a6	0
0x4ac	0x4ab	0
0x4ae	0x4ad	0
0x4b4	0x4b3	0
0x4b5	0x4b4	0
0x4b7	0x4b6	0
0x4bc	0x4bb	0
0x4cd	0x4cc	0
0x4d3	0x4ce	0
0x4e5	0x4e4	0
0x4e6	0x4e5	0
0x4fb	0x4fa	0
0x4fc	0x4fb	0
0x505	0x504	0
0x506	0x505	0
0x537	0x536	0
0x542	0x53a	0
0x558	0x557	0
0x55e	0x55d	0
0x55f	0x55e	0
0x561	0x560	0
0x577	0x576	0
0x57d	0x57c	0
0x58f	0x58e	0
0x590	0x58f	0
0x593	0x592	0
0x5a0	0x59f	0
0x5a1	0x5a0	0
0x5a3	0x5a2	0
0x5d1	0x5d0	0
0x5d2	0x5d1	0
0x5d5	0x5d4	0
0x5da	0x5d7	0
0x5dc	0x5db	0
0x5e4	0x5e3	0
0x5e5	0x5e4	0
0x5e9	0x5e8	0
0x5fa	0x5f9	0
0x5fe	0x5fd	0
0x600	0x5ff	0
0x601	0x600	0
0x605	0x604	0
0x60f	0x60e	0
0x61a	0x612	0
0x61b	0x61a	0
0x61d	0x61c	0
0x620	0x61f	0
0x622	0x621	0
0x63c	0x63b	0
0x63e	0x63d	0
0x644	0x643	0
0x645	0x644	0
0x647	0x646	0
0x65d	0x65c	0
0x663	0x65e	0
0x675	0x674	0
0x676	0x675	0
0x679	0x678	0
0x67e	0x67b	0
0x680	0x67f	0
0x686	0x685	0
0x687	0x686	0
0x689	0x688	0
0x69f	0x69e	0
0x6a5	0x6a4	0
0x6b7	0x6b6	0
0x6b8	0x6b7	0
0x6bb	0x6ba	0
0x6c0	0x6bd	0
0x6c2	0x6c1	0
0x6c8	0x6c7	0
0x6c9	0x6c8	0
0x6cb	0x6ca	0
0x6e1	0x6e0	0
0x6e7	0x6e6	0
0x6f9	0x6f8	0
0x6fa	0x6f9	0
0x6fd	0x6fc	0
0x704	0x703	0
0x70a	0x709	0
0x70b	0x70a	0
0x70d	0x70c	0
0x723	0x722	0
0x729	0x724	0
0x73b	0x73a	0
0x73c	0x73b	0
0x73f	0x73e	0
0x746	0x745	0
0x74c	0x74b	0
0x74d	0x74c	0
0x74f	0x74e	0
0x765	0x764	0
0x76b	0x76a	0
0x77d	0x77c	0
0x77e	0x77d	0
0x781	0x780	0
0x788	0x787	0
0x78d	0x789	0
0x793	0x792	0
0x7a5	0x7a4	0
0x7a6	0x7a5	0
0x7ba	0x7b2	0
0x7c1	0x7c0	0
0x7c3	0x7c2	0
0x7ca	0x7c9	0
0x7d0	0x7cf	0
0x7d1	0x7d0	0
0x7d3	0x7d2	0
0x7f2	0x7ea	0
0x7f4	0x7f3	0
0x7fc	0x7fb	0
0x7fd	0x7fc	0
0x812	0x811	0
0x814	0x813	0
0x815	0x814	0
0x819	0x818	0
0x823	0x822	0
0x82e	0x826	0
0x82f	0x82e	0
0x831	0x830	0
0x836	0x835	0
0x85f	0x85e	0
0x860	0x85f	0
0x875	0x874	0
0x876	0x875	0
0x87f	0x87e	0
0x880	0x87f	0
0x8b1	0x8b0	0
0x8bc	0x8b4	0
0x8d8	0x8d7	0
0x8d9	0x8d8	0
0x8db	0x8da	0
0x8df	0x8d9	0
0x8e0	0x8df	0
0x8f1	0x8f0	0
0x8f7	0x8f6	0
0x909	0x908	0
0x90a	0x909	0
0x90d	0x90c	0
0x919	0x915	0
0x91f	0x91e	0
0x931	0x930	0
0x932	0x931	0
0x947	0x946	0
0x948	0x947	0
0x951	0x950	0
0x952	0x951	0
0x983	0x982	0
0x98e	0x986	0
0x9aa	0x9a9	0
0x9ab	0x9aa	0
0x9ad	0x9ac	0
0x9c3	0x9c2	0
0x9c7	0x9c4	0
0x9c8	0x9c7	0
0x9d4	0x9d3	0
0x9d5	0x9d4	0
0x9d7	0x9d6	0
0x9ed	0x9ec	0
0x9f3	0x9f2	0
0xa05	0xa04	0
0xa06	0xa05	0
0xa09	0xa08	0
0xa0a	0xa09	0
0xa16	0xa15	0
0xa17	0xa16	0
0xa19	0xa18	0
0xa1b	0xa1a	0
0xa1c	0xa1b	0
0xa1e	0xa1d	0
0xa2f	0xa2e	0
0xa35	0xa34	0
0xa47	0xa46	0
0xa48	0xa47	0
0xa4b	0xa4a	0
0xa4c	0xa4b	0
0xa4f	0xa4e	0
0xa50	0xa4f	0
0xa52	0xa51	0
0xa58	0xa57	0
0xa59	0xa58	0
