0x1b5
0x1e3
0x259
0x2b4
0x2b9
0x4d3
0x4f9
0x510
0x545
0x55c
0x588
0x60f
0x64d
0x664
0x6d7
0x6eb
0x711
0x728
0x743
0x769
0x78a
0x78f
0x7a6
0x81a
0x82d
0x844
0x938
0x94b
0x98f
0xad3
0xaea
0xb11
0xb28
0xbb3
0xc68
0xc8a
0xcce
0xd49
0xed5
0xf49
0x109a
0x1120
0x1219
0x1310
0x132e
0x1462
0x1467
0x148e
0x1548
0x158c
0x1602
0x167c
0x16ba
0x186e
0x19f4
0x1a36
0x1c9e
0x1d77
0x1dde
0x1e81
0x1eba
0x1f84
0x2021
0x205a
0x2091
0x2121
0x215a
0x2272
0x22b0
0x2355
0x23b4
0x2404
0x2450
0x2456
0x2589
0x266c
0x2671
0x2681
