0x12d
0x1bb
0x20c
0x23a
0x3c1
0x3e0
0x45b
0x47a
0x481
0x498
0x4ab
0x4ef
0x50e
0x515
0x559
0x5b6
0x5bd
0x5d4
0x5e3
0x604
0x667
0x6ab
0x6ef
0x739
0x750
0x792
0x9d2
0xa07
0xa75
0xad8
0xb06
0xbc5
0xc5d
0xcd0
0xd90
0xe48
0xea0
0xed3
0xf91
0x10aa
0x11ae
0x11d8
0x12e9
0x142a
0x1605
0x1801
0x1a0f
0x1b3f
0x1bd3
0x1c1b
