0x215
0x348
0x381
0x426
0x4a4
0x516
0x60c
0x782
0x78b
0x7fd
0x895
0x8ac
0x969
0xa7f
0xa96
0xc6f
0xd9a
0xd9f
0xe89
0xf82
0x106c
0x1117
0x1154
0x1194
0x1505
0x1737
0x17ca
0x18ae
0x19b5
0x19be
0x19cf
0x1ae7
0x1feb
0x2052
0x2112
0x22cf
0x23ec
0x2730
0x2766
0x287a
0x2aa2
0x2ae8
0x2e82
0x2f9d
0x30b5
0x339b
0x34a6
0x34d8
0x35d4
0x3697
0x39dc
0x39eb
0x3cbb
0x4102
0x42b3
0x42f3
