0x18e
0x286
0x308
0x343
0x444
0x48d
0x492
0x4e0
0x559
0x5e5
0x6de
0x91e
0xa75
0xb78
0xbbe
0xbe0
0xcbb
0xe14
0xf2a
0xfa0
0xfbf
0x1081
0x10ba
0x1170
0x11a0
0x12e3
0x151b
0x1590
0x159a
0x16d5
0x175d
