0x1a3
0x205
0x612
0x66e
0x6c0
0x712
0x7ac
0x7fc
0x850
0x898
0xf15
0x1153
0x115c
0x116b
0x1286
0x154f
0x15a8
0x15e6
0x1614
0x1660
0x1715
0x18ad
0x190c
0x1bf5
0x1ec5
0x2095
