0x14d
0x17b
0x5f8
0x65a
0x70a
0x760
0x864
0x96a
0x126b
0x1482
0x1598
0x1812
0x197a
0x1a04
0x1bf2
0x1c17
0x1e14
0x1e71
0x1ede
0x201c
0x2046
0x218e
0x21bc
0x23d4
0x2a7f
0x2bea
0x2c24
0x2c37
0x2c52
