0x12e	0x139	0	0	32
0x2ab	0x344	0	0	32
0x2b2	0x344	32	0	32
0x2ba	0x344	96	0	32
0x2c3	0x344	64	0	32
0x2de	0x344	128	0	32
0x2fe	0x344	160	0	32
0x30f	0x314	0	0	32
0x50f	0xef8	0	0	32
0x5a5	0x5aa	0	0	32
0x6b2	0x6bb	32	0	32
0x6b7	0x6bb	0	0	32
0x6c9	0x6d3	32	0	32
0x6ce	0x6d3	0	0	32
0x6d6	0x6db	32	0	32
0x6d9	0x6db	0	0	32
0x703	0x70c	0	0	32
0x708	0x70c	32	0	32
0x728	0x731	0	0	32
0x72d	0x731	32	0	32
0x76b	0x774	0	0	32
0x770	0x774	32	0	32
0x789	0x78e	0	0	32
0x7a9	0x7b7	0	0	32
0x7b1	0x7b7	32	0	32
0x7fe	0x807	0	0	32
0x803	0x807	32	0	32
0x81c	0x821	0	0	32
0x83c	0x84a	0	0	32
0x844	0x84a	32	0	32
0x871	0x878	32	0	32
0x874	0x878	0	0	32
0x8d7	0x8dc	0	0	32
0x92e	0x99f	0	0	32
0x92e	0x9f6	0	0	32
0x93a	0x9c8	0	0	32
0x95e	0x967	0	0	32
0x963	0x967	32	0	32
0x983	0x98c	0	0	32
0x988	0x98c	32	0	32
0x9d6	0xa0e	0	0	32
0x9d6	0x3710x3ac	0	0	32
0x9d6	0x3680x3ac	0	0	32
0x9e2	0x3a60x3ac	0	0	32
0x9e2	0x35b0x3ac	0	0	32
0xa5e	0xb0d	0	0	32
0xa5e	0xb70	0	0	32
0xa6a	0xb41	0	0	32
0xa86	0xa8f	0	0	32
0xa8b	0xa8f	32	0	32
0xaa4	0xaa9	0	0	32
0xac4	0xad2	0	0	32
0xacc	0xad2	32	0	32
0xaed	0xaf2	0	0	32
0xb4f	0xb86	0	0	32
0xb4f	0x3710x423	0	0	32
0xb4f	0x3680x423	0	0	32
0xb5b	0x3a60x423	0	0	32
0xb5b	0x35b0x423	0	0	32
0xbcd	0xbd6	0	0	32
0xbd2	0xbd6	32	0	32
0xbea	0xbf3	0	0	32
0xbef	0xbf3	32	0	32
0xc0f	0xc1b	0	0	32
0xc16	0xc1b	32	0	32
0xc28	0xc2d	0	0	32
0xc2a	0xc2d	32	0	32
0xc43	0xc4f	0	0	32
0xc4a	0xc4f	32	0	32
0xc5c	0xc62	0	0	32
0xc5e	0xc62	32	0	32
0xce5	0xcee	0	0	32
0xcea	0xcee	32	0	32
0xd56	0xd5f	0	0	32
0xd5b	0xd5f	32	0	32
0xd76	0xd7f	0	0	32
0xd7b	0xd7f	32	0	32
0xda5	0xdb0	0	0	32
0xdaa	0xdb0	32	0	32
0xe0c	0xe57	0	0	32
0xe1d	0xe22	0	0	32
0xf00	0xfc3	0	0	32
0xf00	0xfc6	0	0	32
0xf00	0x1590x4ca	0	0	32
0xf00	0x1500x4ca	0	0	32
0xf0c	0xf2d	0	0	32
0xf14	0xf5a	0	0	32
0xf1a	0xf64	0	0	32
0xf23	0xf7f	0	0	32
0xf26	0xf2b	0	0	32
0xf2a	0xf2b	32	0	32
0x1011	0x1016	0	0	32
0x1530x13a	0x15e0x13a	0	0	32
0x1530x1e0	0x15e0x1e0	0	0	32
0x1530x205	0x15e0x205	0	0	32
0x1530x25e	0x15e0x25e	0	0	32
0x1530x48d	0x15e0x48d	0	0	32
0x1530x4ca	0x15e0x4ca	0	0	32
0x1530x541	0x15e0x541	0	0	32
0x19e0x177	0x1a90x177	0	0	32
0x19e0x1aa	0x1a90x1aa	0	0	32
0x19e0x234	0x1a90x234	0	0	32
0x3600x345	0x3ab0x345	0	0	32
0x36a0x345	0x3ab0x345	32	0	32
0x3600x3ac	0x3ab0x3ac	0	0	32
0x36a0x3ac	0x3ab0x3ac	32	0	32
0x3600x423	0x3ab0x423	0	0	32
0x36a0x423	0x3ab0x423	32	0	32
0x5db0x16a	0x5e40x16a	0	0	32
0x5e00x16a	0x5e40x16a	32	0	32
0x5f80x16a	0x6040x16a	0	0	32
0x5ff0x16a	0x6040x16a	32	0	32
0x6110x16a	0x6160x16a	0	0	32
0x6130x16a	0x6160x16a	32	0	32
0x62d0x16a	0x6360x16a	0	0	32
0x6320x16a	0x6360x16a	32	0	32
0x64e0x16a	0x65a0x16a	0	0	32
0x6550x16a	0x65a0x16a	32	0	32
0x6670x16a	0x66d0x16a	0	0	32
0x6690x16a	0x66d0x16a	32	0	32
0xfe00x89e	0x8b4	0	0	32
0xfe00x907	0xfda0x90f	0	0	32
0xfe00xa35	0xfda0xa3d	0	0	32
0xfe00x90f	0x920	0	0	32
0xfe00xa3d	0xa50	0	0	32
