0x9f
0x136
0x1b8
0x230
0x538
0x716
0x79a
0x882
0x89b
0x8a8
0x8ff
0x938
0x988
0xa4e
0xb8a
0xc14
0xced
0xfc1
0x111c
0x1181
0x11e0
0x1204
0x12bf
0x1381
0x13a9
0x14d7
0x1522
0x154b
0x15d3
0x168c
0x16d4
0x181c
