0x19	0x6635	320
0xf4	0x66353738303633	2147483647
0xf4	0x64356236313031	2147483647
0xf4	0x353766653562	2147483647
0xf4	0x66303231393136	2147483647
0xf4	0x63333738646161	2147483647
0x2f2	0x66353738303633	320
0x2f2	0x64356236313031	320
0x2f2	0x353766653562	320
0x2f2	0x66303231393136	320
0x2f2	0x63333738646161	320
0x995	0x363030	320
0xb49	0x3935	320
0x1053	0x363030	320
0x16ee	0x3761	320
0xafe	0x66353738303633	320
0xafe	0x64356236313031	320
0xafe	0x353766653562	320
0xafe	0x66303231393136	320
0xafe	0x63333738646161	320
0xebe	0x66353738303633	320
0xebe	0x64356236313031	320
0xebe	0x353766653562	320
0xebe	0x66303231393136	320
0xebe	0x63333738646161	320
0xf68	0x66353738303633	320
0xf68	0x64356236313031	320
0xf68	0x353766653562	320
0xf68	0x66303231393136	320
0xf68	0x63333738646161	320
0x1684	0x66353738303633	320
0x1684	0x64356236313031	320
0x1684	0x353766653562	320
0x1684	0x66303231393136	320
0x1684	0x63333738646161	320
0x1739	0x66353738303633	3158066
0x1739	0x363030	2147090433
0x1739	0x64356236313031	3158066
0x1739	0x353766653562	3158066
0x1739	0x66303231393136	3158066
0x1739	0x63333738646161	3158066
0x1739	0x303032	2147483647
