0xf1
0x162
0x303
0x331
0x394
0x3de
0x4c0
0x6a8
0x7b6
0x7e0
0x80a
0x898
0x8c8
0x910
0x937
0x9e6
0xac3
0xb50
0xee2
0xfc5
0x105a
0x1088
0x1173
0x1201
0x139e
0x1464
0x1530
0x1568
0x1828
0x185d
0x18d1
0x1920
0x194e
0x1a1f
0x1b4f
0x1bf2
0x1d73
0x1e96
0x20da
0x219e
0x21df
0x22b0
0x23b2
0x23e5
0x265e
0x273d
0x28e8
0x2a0d
0x2a5e
0x32ec
0x331e
0x33db
0x33fd
0x3438
