0x4f
0xde
0x18b
0x198
0x3c4
0x48e
0xa2a
0xdea
0x116c
0x119a
0x11ca
0x1420
0x1462
0x1490
0x1548
0x1576
0x1a70
0x1cca
0x1f3b
0x26d1
0x28aa
0x28ce
0x28fa
0x2b32
0x2b3b
0x2b4a
0x2d38
0x2e96
0x2f34
0x3208
0x32aa
0x332e
0x347a
0x359c
0x35ba
0x366c
0x387a
0x3bdf
0x3f14
0x410c
0x4146
0x4408
0x44a4
0x4698
0x4944
0x49e6
0x4b1d
0x4b92
0x4cf8
0x4dbe
0x50e4
0x5124
0x515c
0x532f
0x547c
0x575b
0x5a5a
0x5d00
0x5d69
0x600a
0x60aa
0x6162
0x61a0
