0x20e
0x2a7
0x317
0x32d
0x38e
0x3ea
0x3ef
0x447
0x598
0x600
0x694
0x6fe
0x705
0x755
0x7a8
0x7ad
0x852
0x857
0x957
0x97d
0x9bc
0x9c1
0x9e7
0xb0f
0xb70
0xb75
0xc14
0xc19
0xc3f
0xcaa
0xcaf
0xcf3
0xd25
0xd41
0xd44
0xd4b
0xe01
0xe15
0xedf
0xfd6
0x1071
0x10ff
0x127f
0x12a5
0x131c
0x1409
0x142e
0x149d
0x1574
0x1587
0x15ac
0x15bc
0x1820
0x1842
0x1847
0x18f2
0x19c8
0x1a6e
0x1b4c
0x1b9b
0x1cf2
0x1e05
0x1e23
0x1e52
0x1ed8
0x1fb4
0x1fb9
0x1fe8
0x20c9
0x20f3
0x2168
0x2236
0x22e5
0x24ae
0x24ec
0x2512
0x2558
0x259a
0x25ab
0x25e8
0x25fe
0x2744
0x2762
0x27a2
0x282b
0x295e
0x29e8
0x2a4c
0x2a6e
0x2a7c
0x2a81
0x2a96
0x2ad3
0x2b17
0x2b5b
0x2c06
0x2c28
0x2c36
0x2c82
0x2ea0
0x2ed4
0x2ef2
0x2ef7
0x2f08
0x30ab
0x311b
0x31dc
0x3286
0x34ea
0x3508
0x3530
0x35a0
0x36eb
0x37e0
0x3808
0x3a00
0x3a89
0x3aba
0x3e30
0x3fbe
0x4153
0x4184
0x45f0
0x48d0
0x49ca
0x4a09
0x4a55
