0x22b
0x61a
0x704
0x7da
0x87c
0xbe2
0x115e
0x141a
0x166e
0x1690
0x1695
0x1769
0x188b
0x18e4
0x1910
0x1a64
0x1b0b
0x1ca0
0x1d00
0x1d9e
0x1da3
0x1e77
0x1ee8
0x1efc
0x1f01
0x1fd5
0x2152
0x25a2
0x26d4
0x2809
0x2902
0x291e
0x295b
0x2a7e
0x2bca
0x2da3
0x2f57
0x3099
0x3268
0x32a8
0x33e8
0x345d
0x35da
0x3757
0x3862
0x38c0
0x3bd9
0x3dc7
0x40dd
0x4435
0x4521
0x4643
0x46a4
0x46d8
0x4753
0x4890
0x4959
0x4a4a
