0x8	0x7	0
0x10	0xf	0
0x13	0x12	0
0x18	0x17	0
0x65	0x64	0
0x68	0x67	0
0x76	0x6e	0
0x79	0x78	0
0x7e	0x7d	0
0x84	0x83	0
0x86	0x85	0
0x8f	0x89	0
0x91	0x90	0
0x92	0x91	0
0x94	0x93	0
0x9b	0x9a	0
0xa2	0x9d	0
0xa5	0xa4	0
0xa7	0xa6	0
0xaa	0xa3	0
0xbb	0xba	0
0xbd	0xbc	0
0xc0	0xbf	0
0xcd	0xcc	0
0xce	0xcd	0
0xd1	0xd0	0
0xd3	0xd2	0
0xdd	0xd1	0
0xe4	0xde	0
0xe7	0xe6	0
0xe9	0xe8	0
0xf5	0xf2	0
0xfd	0xfc	0
0xff	0xfe	0
0x112	0x111	0
0x113	0x112	0
0x115	0x114	0
0x11a	0x119	0
0x131	0x12d	0
0x13e	0x13d	0
0x13f	0x13e	0
0x148	0x147	0
0x14c	0x14b	0
0x14d	0x14c	0
0x14f	0x14e	0
0x153	0x152	0
0x154	0x153	0
0x158	0x157	0
0x159	0x158	0
0x15b	0x154	0
0x167	0x166	0
0x169	0x163	0
0x16b	0x16a	0
0x16d	0x16c	0
0x17a	0x179	0
0x17f	0x17b	0
0x180	0x17f	0
0x182	0x181	0
0x183	0x182	0
0x185	0x184	0
0x18f	0x18e	0
0x191	0x190	0
0x192	0x191	0
0x193	0x192	0
0x199	0x198	0
0x19a	0x199	0
0x1a1	0x1a0	0
0x1a3	0x1a2	0
0x1aa	0x1a6	0
0x1b0	0x1af	0
0x1b2	0x1b1	0
0x1b6	0x1b5	0
0x1bb	0x1ba	0
0x1bd	0x1bc	0
0x1c2	0x1c1	0
0x1cb	0x1c3	0
0x1cd	0x1cc	0
0x1d0	0x1cf	0
0x1da	0x1d9	0
0x1db	0x1da	0
0x1df	0x1de	0
0x1e9	0x1e8	0
0x1eb	0x1ea	0
0x1f2	0x1ef	0
0x1f4	0x1ec	0
0x1f7	0x1f6	0
0x1f8	0x1f7	0
0x1ff	0x1fe	0
0x201	0x1fb	0
0x202	0x201	0
0x204	0x203	0
0x20a	0x209	0
0x20c	0x20b	0
0x20e	0x20d	0
0x214	0x213	0
0x215	0x214	0
0x219	0x212	0
0x226	0x21e	0
0x227	0x226	0
0x229	0x228	0
0x22b	0x22a	0
0x22c	0x22b	0
0x23f	0x23e	0
0x241	0x240	0
0x243	0x242	0
0x248	0x247	0
0x24a	0x249	0
0x252	0x251	0
0x253	0x252	0
0x255	0x24b	0
0x258	0x257	0
0x25a	0x259	0
0x25b	0x25a	0
0x25f	0x25e	0
0x269	0x268	0
0x274	0x26c	0
0x275	0x274	0
0x277	0x276	0
0x279	0x278	0
0x27c	0x27b	0
0x28d	0x28c	0
0x2a0	0x29f	0
0x2a1	0x2a0	0
0x2ae	0x2ad	0
0x2b0	0x2af	0
0x2b1	0x2b0	0
0x2b5	0x2b4	0
0x2bf	0x2be	0
0x2ca	0x2c2	0
0x2cb	0x2ca	0
0x2cd	0x2cc	0
0x2cf	0x2ce	0
0x2e3	0x2e2	0
0x2eb	0x2ea	0
0x2ed	0x2ec	0
0x2f1	0x2f0	0
0x2f2	0x2f1	0
0x2f4	0x2f3	0
0x2fc	0x2fb	0
0x2fd	0x2fc	0
0x2ff	0x2f5	0
0x300	0x2ff	0
0x301	0x300	0
0x302	0x301	0
0x303	0x302	0
0x306	0x305	0
0x308	0x307	0
0x309	0x308	0
0x30d	0x30c	0
0x317	0x316	0
0x322	0x31a	0
0x323	0x322	0
0x325	0x324	0
0x327	0x326	0
0x33b	0x33a	0
0x33d	0x33c	0
0x341	0x340	0
0x353	0x352	0
0x354	0x353	0
0x357	0x356	0
0x364	0x363	0
0x365	0x364	0
0x367	0x366	0
0x369	0x368	0
0x38e	0x38d	0
0x38f	0x38e	0
0x391	0x390	0
0x393	0x392	0
0x3ad	0x3ac	0
0x3bf	0x3be	0
0x3c0	0x3bf	0
0x3c7	0x3c6	0
0x3c9	0x3c8	0
0x3ce	0x3cd	0
0x3d0	0x3cf	0
0x3d8	0x3d7	0
0x3e0	0x3df	0
0x3e1	0x3e0	0
0x3ed	0x3ec	0
0x3ef	0x3ee	0
0x3f0	0x3ef	0
0x3f2	0x3f1	0
0x3f3	0x3f2	0
0x3f5	0x3f4	0
0x3f7	0x3f6	0
0x400	0x3ff	0
0x403	0x402	0
0x408	0x407	0
0x414	0x413	0
0x427	0x426	0
0x42b	0x42a	0
0x430	0x42f	0
0x433	0x432	0
0x435	0x434	0
0x436	0x435	0
0x43b	0x424	0
0x43f	0x43e	0
0x446	0x445	0
0x447	0x446	0
0x449	0x448	0
0x454	0x44d	0
0x45e	0x45d	0
0x461	0x460	0
0x463	0x462	0
0x46a	0x469	0
0x472	0x471	0
0x475	0x46f	0
0x47b	0x47a	0
0x47d	0x477	0
0x47f	0x47e	0
0x48b	0x48a	0
0x48d	0x481	0
0x494	0x493	0
0x4a2	0x4a1	0
0x4a9	0x4a8	0
0x4aa	0x4a9	0
0x4b1	0x4b0	0
0x4b3	0x4b2	0
0x4bb	0x4ba	0
0x4c0	0x4bf	0
0x4c1	0x4c0	0
0x4c3	0x4c2	0
0x4c6	0x4c5	0
0x4c7	0x4c6	0
0x4c8	0x4c7	0
0x4d2	0x4d1	0
0x4db	0x4d3	0
0x4dc	0x4db	0
0x4e2	0x4e1	0
0x4e4	0x4e3	0
0x4e6	0x4e5	0
0x4e9	0x4e8	0
0x4ea	0x4e9	0
0x4ec	0x4eb	0
0x4f2	0x4f1	0
0x4f5	0x4f4	0
0x4f6	0x4f5	0
0x4f8	0x4f7	0
0x4fe	0x4fd	0
0x50a	0x502	0
0x515	0x514	0
0x516	0x515	0
0x520	0x51f	0
0x527	0x526	0
0x52a	0x529	0
0x52e	0x52d	0
0x52f	0x52e	0
0x530	0x52f	0
0x531	0x530	0
0x533	0x532	0
0x545	0x544	0
0x547	0x546	0
0x548	0x547	0
0x555	0x554	0
0x556	0x555	0
0x55d	0x558	0
0x566	0x565	0
0x570	0x56f	0
0x571	0x570	0
0x578	0x577	0
0x582	0x581	0
0x583	0x582	0
0x585	0x584	0
0x586	0x585	0
0x587	0x586	0
0x589	0x588	0
0x58b	0x58a	0
0x58c	0x58b	0
0x58f	0x587	0
0x590	0x58f	0
0x591	0x590	0
0x5a5	0x5a4	0
0x5a6	0x5a5	0
0x5ba	0x5b5	0
0x5be	0x5bd	0
0x5c5	0x5c0	0
0x5d7	0x5d6	0
0x5df	0x5b3	0
0x5e1	0x5e0	0
0x5eb	0x5ea	0
0x5ed	0x5e7	0
0x5f0	0x5ef	0
0x5f2	0x5f1	0
0x5f4	0x5f3	0
0x5fe	0x5fd	0
0x607	0x606	0
0x608	0x607	0
0x612	0x611	0
0x615	0x614	0
0x616	0x615	0
0x618	0x617	0
0x61d	0x619	0
0x620	0x61f	0
0x628	0x627	0
0x629	0x628	0
0x636	0x635	0
0x638	0x637	0
0x639	0x638	0
0x63b	0x63a	0
0x63d	0x63c	0
0x646	0x645	0
0x649	0x648	0
0x64e	0x64d	0
0x65a	0x659	0
0x66d	0x66c	0
0x671	0x670	0
0x676	0x675	0
0x679	0x678	0
0x67b	0x67a	0
0x67c	0x67b	0
0x681	0x66a	0
0x685	0x684	0
0x68c	0x68b	0
0x68d	0x68c	0
0x68f	0x68e	0
0x69a	0x693	0
0x6a4	0x6a3	0
0x6a7	0x6a6	0
0x6a9	0x6a8	0
0x6b0	0x6af	0
0x6b8	0x6b7	0
0x6bb	0x6b5	0
0x6c1	0x6c0	0
0x6c3	0x6bd	0
0x6c5	0x6c4	0
0x6d3	0x6c8	0
0x6db	0x6da	0
