0x76	0x393262	320
0x2ef	0x34353738	320
0x36d	0x373835	320
0x383	0x613335	320
0x3a1	0x3031	320
0x3a1	0x3135	60
0x454	0x3564316537	320
0x454	0x333631313033	320
0x454	0x64356237663861	320
0x454	0x343835363562	320
0x454	0x64356238333836	320
0x454	0x64356238313031	320
0x454	0x63333738646161	320
0x454	0x6435633938	320
0x5c3	0x3564316537	320
0x5c3	0x333631313033	320
0x5c3	0x64356237663861	320
0x5c3	0x343835363562	320
0x5c3	0x64356238333836	320
0x5c3	0x64356238313031	320
0x5c3	0x63333738646161	320
0x5c3	0x6435633938	320
0xe91	0x363131	320
0x16ff	0x383435	320
0x1755	0x616635	320
0x17cb	0x663835	320
0x23ac	0x36633234	3498806
0x259b	0x363131	63
0x259b	0x363030	320
0x259b	0x363031	319
0x2939	0x3135	320
0x2b45	0x3735	320
0x2b45	0x3761	276
0x2e31	0x363131	64
0x2e31	0x363031	320
0x374d	0x616235	320
0x375c	0x3564316537	320
0x375c	0x333631313033	320
0x375c	0x64356237663861	320
0x375c	0x343835363562	320
0x375c	0x64356238333836	320
0x375c	0x64356238313031	320
0x375c	0x63333738646161	320
0x375c	0x6435633938	320
0x564b	0x383835	320
0x6155	0x6635	320
0x618b	0x34353738	2133797418
0x618b	0x3564316537	862216547
0x618b	0x333631313033	862216547
0x618b	0x35363562	2116955136
0x618b	0x64356237663861	862216547
0x618b	0x36633234	2097229614
0x618b	0x343835363562	862216547
0x618b	0x64356238333836	862216547
0x618b	0x64356238313031	862216547
0x618b	0x63333738646161	862216547
0x618b	0x33646163	2147483647
0x618b	0x6435633938	862216547
0x65f6	0x3761	320
0x6603	0x3330	320
0x238c	0x3564316537	320
0x238c	0x333631313033	320
0x238c	0x64356237663861	320
0x238c	0x343835363562	320
0x238c	0x64356238333836	320
0x238c	0x64356238313031	320
0x238c	0x63333738646161	320
0x238c	0x6435633938	320
0x27f4	0x3564316537	320
0x27f4	0x333631313033	320
0x27f4	0x64356237663861	320
0x27f4	0x343835363562	320
0x27f4	0x64356238333836	320
0x27f4	0x64356238313031	320
0x27f4	0x63333738646161	320
0x27f4	0x6435633938	320
0x2f8f	0x363131	64
0x2f8f	0x363031	320
0x3215	0x363131	320
0x38e8	0x3564316537	320
0x38e8	0x333631313033	320
0x38e8	0x64356237663861	320
0x38e8	0x343835363562	320
0x38e8	0x64356238333836	320
0x38e8	0x64356238313031	320
0x38e8	0x63333738646161	320
0x38e8	0x6435633938	320
0x3aae	0x3564316537	320
0x3aae	0x333631313033	320
0x3aae	0x64356237663861	320
0x3aae	0x343835363562	320
0x3aae	0x64356238333836	320
0x3aae	0x64356238313031	320
0x3aae	0x63333738646161	320
0x3aae	0x6435633938	320
0x3c6e	0x3564316537	320
0x3c6e	0x333631313033	320
0x3c6e	0x64356237663861	320
0x3c6e	0x343835363562	320
0x3c6e	0x64356238333836	320
0x3c6e	0x64356238313031	320
0x3c6e	0x63333738646161	320
0x3c6e	0x6435633938	320
0x3e30	0x3564316537	320
0x3e30	0x333631313033	320
0x3e30	0x64356237663861	320
0x3e30	0x343835363562	320
0x3e30	0x64356238333836	320
0x3e30	0x64356238313031	320
0x3e30	0x63333738646161	320
0x3e30	0x6435633938	320
0x420e	0x3564316537	320
0x420e	0x333631313033	320
0x420e	0x64356237663861	320
0x420e	0x343835363562	320
0x420e	0x64356238333836	320
0x420e	0x64356238313031	320
0x420e	0x63333738646161	320
0x420e	0x6435633938	320
0x426d	0x363131	63
0x426d	0x363030	320
0x426d	0x363031	319
0x5420	0x35363562	3551539
0x5592	0x35363562	3551539
0x5704	0x35363562	3551539
0x5876	0x35363562	3551539
0x59a6	0x35363562	320
0x5fd8	0x3564316537	320
0x5fd8	0x333631313033	320
0x5fd8	0x64356237663861	320
0x5fd8	0x343835363562	320
0x5fd8	0x64356238333836	320
0x5fd8	0x64356238313031	320
0x5fd8	0x63333738646161	320
0x5fd8	0x6435633938	320
0x619b	0x3564316537	3552099
0x619b	0x333631313033	3552099
0x619b	0x64356237663861	3552099
0x619b	0x343835363562	3552099
0x619b	0x64356238333836	3552099
0x619b	0x64356238313031	3552099
0x619b	0x63333738646161	3552099
0x619b	0x6435633938	3552099
