0x18d
0x1f6
0x3c7
0x412
0x5a4
0x6c2
0x83f
0xac8
0xb45
0x12ca
0x17d0
0x1cb3
0x1ce4
0x2101
0x212d
0x2166
0x2178
0x237d
0x27c6
0x286a
0x2871
0x2899
0x2af2
0x2e87
0x2fde
0x3228
0x3247
0x33d8
0x346e
0x34b2
0x3550
0x3729
0x3751
0x375b
