0x7e
0xb0
0x1cf
0x1f5
0x24f
0x30b
0x32c
0x41b
0x497
0x49c
0x4a1
0x4bd
0x4c2
0x4c7
0x5e5
0x656
0x6e5
0x76c
0x80d
0x968
0x992
0x9ef
0xa10
0xa8f
0xb3c
0xbb0
0xcd9
0xd24
0xe00
0xe1b
0xf0c
0xf60
0xfb4
0x1030
0x105a
0x116a
0x1197
0x124b
0x126c
0x1336
0x13b0
0x154b
0x1552
0x1574
0x1584
0x16bb
0x1769
0x17a2
0x18a3
0x18aa
0x1b45
0x1d01
0x1d6e
0x1dfd
