0x2e3	0x2f4	0	0x2e1
0x2eb	0x2f4	32	0xd75
0x677	0x681	0	0x675
0x708	0x720	0	0x706
0x711	0x720	32	0x70c
0x715	0x720	64	0x1c8a
0x767	0x771	0	0x1cc1
0x790	0x7fb	0	0x78c
0x796	0x7fb	32	0x792
0xac2	0xac7	0	0xab1
0xae3	0xaec	0	0xade
0xae3	0xb12	0	0xade
0xae8	0xaec	32	0xae4
0xb00	0xb2d	0	0xafe
0xb07	0xb2d	4	0xb01
0xb0e	0xb2d	36	0xb08
0xb22	0xb2d	68	0x3142
0xb48	0xbba	0	0xb46
0xb50	0xbba	4	0xb49
0xb57	0xbba	36	0xb3b
0xb5e	0xbba	68	0x276
0xc01	0xc0d	0	0xbfc
0xc08	0xc0d	32	0xc02
0xc19	0xc23	0	0xc17
0xc20	0xc23	32	0xc1d
0xc38	0xc77	0	0xc36
0xc3f	0xc77	4	0xc39
0xc46	0xc77	36	0xc40
0xc6c	0xc77	68	0xc47
0xc85	0xc91	0	0xc80
0xc8c	0xc91	32	0xc86
0xc9d	0xca5	0	0xc9b
0xca3	0xca5	32	0xca0
0xcc1	0xccc	0	0xcbc
0xcc8	0xccc	32	0xcc5
0xd12	0xd51	0	0xd10
0xd19	0xd51	4	0xd13
0xd20	0xd51	36	0xd1a
0xd46	0xd51	68	0xd21
0xd61	0xd6a	32	0xd5d
0xd66	0xd6a	0	0x2cd
0xdb3	0xddd	0	0xdb1
0xdc0	0xddd	4	0xdbe
0xdc4	0xddd	36	0xdc1
0xdea	0xdf7	0	0xde5
0xdf1	0xdf7	32	0xdeb
0xe0b	0xe48	0	0xe09
0xe1b	0xe48	32	0xe14
0xe5c	0xe65	0	0xe57
0xe61	0xe65	32	0xe5d
0xe7a	0xeb9	0	0xe78
0xe81	0xeb9	4	0xe7b
0xe88	0xeb9	36	0xe82
0xeae	0xeb9	68	0xe89
0xec9	0xed2	0	0xec4
0xece	0xed2	32	0xeca
0xee7	0xf26	0	0xee5
0xeee	0xf26	4	0xee8
0xef5	0xf26	36	0xeef
0xf1b	0xf26	68	0xef6
0xf3d	0xf78	0	0xf3b
0xf44	0xf78	4	0xf3e
0xf4b	0xf78	36	0xf45
0xf6d	0xf78	68	0xf68
0xf88	0xf91	0	0xf83
0xf8d	0xf91	32	0xf89
0xfc0	0xfc5	0	0xfaf
0xfed	0xff2	0	0xfd7
0x1012	0x1017	0	0xff5
0x104c	0x1050	0	0x103d
0x10dc	0x1106	0	0x10da
0x10e9	0x1106	4	0x10e7
0x10ed	0x1106	36	0x10ea
0x1113	0x111c	0	0x110e
0x1113	0x1142	0	0x110e
0x1118	0x111c	32	0x1114
0x1130	0x115d	0	0x112e
0x1137	0x115d	4	0x1131
0x113e	0x115d	36	0x1138
0x1152	0x115d	68	0x3147
0x116a	0x1173	0	0x1165
0x116f	0x1173	32	0x116b
0x1189	0x11be	0	0x1187
0x1190	0x11be	4	0x118a
0x1197	0x11be	36	0x1191
0x11b3	0x11be	68	0x11ae
0x11d6	0x1200	0	0x11d4
0x11e3	0x1200	4	0x11e1
0x11e7	0x1200	36	0x11e4
0x1213	0x1217	0	0x1173
0x1284	0x129d	0	0x1282
0x1294	0x129d	32	0x128f
0x12a9	0x12b2	0	0x12a4
0x12ae	0x12b2	32	0x12aa
0x12c7	0x1306	0	0x12c5
0x12ce	0x1306	4	0x12c8
0x12d5	0x1306	36	0x12cf
0x12fb	0x1306	68	0x12d6
0x131e	0x29330x1307	0	0x131b
0x131e	0x29720x1307	0	0x131b
0x131e	0x29920x1307	0	0x131b
0x131e	0x29d10x1307	0	0x131b
0x131e	0x29fc0x1307	0	0x131b
0x131e	0x2a020x1307	0	0x131b
0x139f	0x13c9	0	0x139d
0x13ac	0x13c9	4	0x13aa
0x13b0	0x13c9	36	0x13ad
0x13d6	0x13df	0	0x13d1
0x13d6	0x1405	0	0x13d1
0x13db	0x13df	32	0x13d7
0x13f3	0x1420	0	0x13f1
0x13fa	0x1420	4	0x13f4
0x1401	0x1420	36	0x13fb
0x1415	0x1420	68	0x314c
0x142d	0x143a	0	0x1428
0x1434	0x143a	32	0x142e
0x144e	0x148b	0	0x144c
0x145e	0x148b	32	0x1457
0x14b5	0x14df	0	0x14b3
0x14c2	0x14df	4	0x14c0
0x14c6	0x14df	36	0x14c3
0x14ec	0x14f5	0	0x14e7
0x14ec	0x151b	0	0x14e7
0x14f1	0x14f5	32	0x14ed
0x1509	0x1536	0	0x1507
0x1510	0x1536	4	0x150a
0x1517	0x1536	36	0x1511
0x152b	0x1536	68	0x3151
0x1553	0x1584	0	0x1551
0x155a	0x1584	4	0x1554
0x1561	0x1584	36	0x155b
0x1579	0x1584	68	0x1574
0x1591	0x159a	0	0x158c
0x1596	0x159a	32	0x1592
0x15b9	0x15e3	0	0x15b7
0x15c6	0x15e3	4	0x15c4
0x15ca	0x15e3	36	0x15c7
0x1628	0x1646	0	0x1623
0x1688	0x1695	0	0x1683
0x168f	0x1695	32	0x1689
0x16b8	0x16fc	0	0x16b6
0x16c0	0x16fc	32	0x16bc
0x16c7	0x16fc	64	0x16ab
0x1709	0x1712	32	0x1705
0x170e	0x1712	0	0x4dd
0x1725	0x172e	0	0x1720
0x1725	0x1754	0	0x1720
0x172a	0x172e	32	0x1726
0x1742	0x176f	0	0x1740
0x1749	0x176f	4	0x1743
0x1750	0x176f	36	0x174a
0x1764	0x176f	68	0x3156
0x177d	0x1789	0	0x1778
0x1784	0x1789	32	0x177e
0x178c	0x1796	0	0x1779
0x1793	0x1796	32	0x1790
0x17ab	0x17b6	0	0x17a7
0x17b2	0x17b6	32	0x17af
0x17ce	0x1819	0	0x17c5
0x17d4	0x1819	4	0x17cf
0x17dd	0x1819	36	0x17d5
0x17e3	0x1819	68	0x17de
0x182f	0x1838	32	0x182b
0x1834	0x1838	0	0x547
0x184b	0x1858	0	0x1846
0x1852	0x1858	32	0x184c
0x1866	0x5c60x54c	0	0x1863
0x1866	0x5800x54c	0	0x1863
0x1869	0x58d0x54c	0	0x185a
0x1869	0x5870x54c	0	0x185a
0x1881	0x1886	0	0x1858
0x18cd	0x18f7	0	0x18cb
0x18da	0x18f7	4	0x18d8
0x18de	0x18f7	36	0x18db
0x1904	0x190d	0	0x18ff
0x1909	0x190d	32	0x1905
0x1922	0x195d	0	0x1920
0x1929	0x195d	4	0x1923
0x1930	0x195d	36	0x192a
0x1952	0x195d	68	0x194d
0x19ab	0x19b0	0	0x190d
0x19d7	0x19dc	0	0x190d
0x1a01	0x1a06	0	0x190d
0x1a3a	0x1a3e	0	0x190d
0x1a94	0x1ab5	0	0x1a92
0x1aab	0x1ab5	32	0x1aa7
0x1ae3	0x1aec	0	0x1ade
0x1ae3	0x1b12	0	0x1ade
0x1ae8	0x1aec	32	0x1ae4
0x1b00	0x1b2d	0	0x1afe
0x1b07	0x1b2d	4	0x1b01
0x1b0e	0x1b2d	36	0x1b08
0x1b22	0x1b2d	68	0x315b
0x1b50	0x1b9e	0	0x1b47
0x1b56	0x1b9e	4	0x1b51
0x1b66	0x1b9e	36	0x1b61
0x1b6d	0x1b9e	68	0x6c2
0x1bd2	0x1bdf	0	0x1bcd
0x1bd9	0x1bdf	32	0x1bd3
0x1bef	0x6fb	0	0x1bec
0x1bef	0x717	0	0x1bec
0x1c12	0x1c17	0	0x1bdf
0x1c3d	0x1c60	0	0x1bf3
0x1c52	0x1c83	0	0x1c4d
0x1c5e	0x1c8a	0	0x1c58
0x1ca0	0x1cac	0	0x1c9b
0x1ca7	0x1cac	32	0x1ca1
0x1cb8	0x1cc0	0	0x1cb6
0x1cbe	0x1cc0	32	0x1cbb
0x1cf8	0x78b	0	0x1cf5
0x1cf8	0x7f6	0	0x1cf5
0x1cfb	0x792	0	0x1ce8
0x1cfb	0x798	0	0x1ce8
0x1d2a	0x1d2f	0	0x1cc9
0x1d62	0x1d6e	0	0x1d5d
0x1d69	0x1d6e	32	0x1d63
0x1d7c	0x4ec0x7fc	0	0x1d79
