0xf93	0xf97	0	0
0x1020	0x102c	0	19
0x105a	0x1064	0	19
0x121c	0x1226	0	19
0x15eb	0x15f5	0	19
0x1697	0x169b	0	0
0x1a0f	0x1a1b	0	19
0x1a48	0x1a52	0	19
0x2465	0x246f	0	19
0x2d67	0x2d6b	0	0
0x2da1	0x2dab	0	19
0x2e48	0x2e52	0	19
0x29dfV0x1307	0x29e7V0x1307	0	3
0x28f7V0xdde	0x28fbV0xdde	0	0
0x28ffV0xdde	0x2909V0xdde	0	19
0x28f7V0x1201	0x28fbV0x1201	0	0
0x28ffV0x1201	0x2909V0x1201	0	19
0x28f7V0x1421	0x28fbV0x1421	0	0
0x28ffV0x1421	0x2909V0x1421	0	19
