0x1e7
0x24a
0x445
0x479
0x513
0x5a9
0x5cf
0x5ff
0x643
0x67c
0x681
0x6a7
0x6e4
0x6eb
0x70a
0x768
0x76f
0x7ac
0x7b3
0x7f2
0x7f7
0x818
0x81d
0x870
0x875
0x8b4
0x8b9
0x903
0x929
0x94f
0x9ca
0x9cf
0xb71
0xc1f
0xcba
0xced
0xd0e
0xd50
0xda0
0xe5f
0xf62
0xf92
0x1289
0x1418
0x1460
0x1483
0x148a
0x14a7
0x14cd
0x16ad
0x1795
0x1854
0x1883
0x18d6
0x1a2f
0x1b36
0x2115
0x2137
0x2160
0x216d
