0x75	0x6435	320
0x25c	0x38636639	320
0x268	0x6561653233	320
0x268	0x39353837663865	320
0x268	0x32643666393065	320
0x268	0x3537363135	320
0x274	0x6561653233	320
0x274	0x39353837663865	320
0x274	0x32643666393065	320
0x274	0x3537363135	320
0x354	0x38636639	320
0x360	0x6561653233	320
0x360	0x39353837663865	320
0x360	0x32643666393065	320
0x360	0x3537363135	320
0x36c	0x6561653233	320
0x36c	0x39353837663865	320
0x36c	0x32643666393065	320
0x36c	0x3537363135	320
0x3a5	0x6561653233	320
0x3a5	0x39353837663865	320
0x3a5	0x32643666393065	320
0x3a5	0x3537363135	320
0x702	0x3761	320
0x6a	0x63336265	320
0x13c	0x3033	320
0x13c	0x3136	61
0x224	0x3033	320
0x224	0x3136	61
0x47e	0x3136	12339
0x47e	0x3761	10760
0x57a	0x3136	320
0x5f1	0x6561653233	320
0x5f1	0x39353837663865	320
0x5f1	0x32643666393065	320
0x5f1	0x3537363135	320
