0x19	0x3435	320
0xde	0x353738303633	320
0xde	0x35373830363361	320
0xde	0x6335373832	320
0xde	0x63333738646161	320
0x155	0x6635	320
0x345	0x3735	320
0x345	0x3835	64
0x345	0x3761	276
0x747	0x3835	320
0xf51	0x6435	320
0x1685	0x343735	320
0x19b6	0x3835	108
0x19b6	0x3761	320
0x121	0x353738303633	320
0x121	0x35373830363361	320
0x121	0x6335373832	320
0x121	0x63333738646161	320
0x595	0x64363130	320
0x9e2	0x353738303633	320
0x9e2	0x35373830363361	320
0x9e2	0x6335373832	320
0x9e2	0x63333738646161	320
0x121e	0x353738303633	320
0x121e	0x35373830363361	320
0x121e	0x6335373832	320
0x121e	0x63333738646161	320
0x183e	0x353738303633	320
0x183e	0x35373830363361	320
0x183e	0x6335373832	320
0x183e	0x63333738646161	320
