0x18b
0x49d
0x4b4
0x537
0x570
0x5e9
0x9b0
0x9b9
0x9f6
0xb9b
0xba6
0xc0b
0xccb
0xcd4
0xdbc
0xe38
0xe3d
0xe63
0xf19
0xf96
0xfcb
0x1280
0x12e9
0x1414
0x1438
0x1665
0x1712
0x186b
0x18cb
0x18f5
