0x7e
0x128
0x149
0x185
0x1ba
0x1bf
0x229
0x265
0x279
0x2b5
0x2cf
0x30b
0x319
0x31f
0x351
0x3bf
0x3e9
0x425
0x452
0x457
0x493
0x4b5
0x4f4
0x76c
0x9f0
0xce2
0xd00
0xe50
0xef0
0x1006
0x1024
0x113a
0x1158
0x11f6
0x1470
0x1510
0x15b0
0x1628
0x1646
0x182c
0x18cc
0x196c
0x1bc2
0x1be0
0x201e
0x203c
0x2296
0x22b4
0x23f6
0x2468
0x2486
0x2b38
0x2b56
0x2de6
0x32b8
0x32d6
0x3422
0x34c2
0x3562
0x3884
0x38fa
0x3918
0x39c2
0x3cb8
0x3cd6
0x3ce5
