0x0	30
0x40	22
0xd	42
0x2b2	6
0x2d3	6
0x2eb	6
0x314	6
0x329	6
0x350	6
0x365	6
0x3c9	6
0x3de	6
0x40f	6
0x424	6
0x445	6
0x45a	6
0x47b	6
0x49f	6
0x4c0	6
0x4d5	6
0x50c	6
0x551	6
0x566	6
0x57e	6
0x596	6
0x5ab	6
0x5e3	6
0x5fb	6
0x610	6
0x634	6
0x64c	6
0x66d	6
0x685	6
0x69a	6
0x6bb	6
0x6dc	6
0x6f1	6
0x709	6
0x71e	6
0x742	6
0x757	6
0x861	6
0x8bb	6
0x8d3	6
0x8e8	6
0x90c	6
0x924	6
0x988	6
0x99d	6
0x9b5	6
0x9cf	6
0x9f0	6
0xa05	6
0xa1d	6
0xa32	6
0xa4a	6
0xa62	6
0xa77	6
0xa8c	6
0xaa8	146
0xaf6	146
0xb64	146
0xbaa	111
0xc04	111
0xd19	6
0xd28	16
0xd43	6
0xd50	111
0xdb1	111
0xed6	6
0xee5	16
0xf00	6
0x1015	111
0x10a4	111
0x1104	146
0x1200	6
0x120f	16
0x122a	6
0x1237	111
0x12d2	6
0x12e1	16
0x12fc	6
0x130d	111
0x13cb	6
0x13da	16
0x13f5	6
0x1402	111
0x14c1	6
0x14d0	16
0x14eb	6
0x14f8	111
0x15bf	6
0x15ce	16
0x1639	146
0x1687	146
0x16f5	146
0x17a4	126
0x1865	6
0x1874	16
0x188f	6
0x189c	111
0x1919	111
0x19da	6
0x19e9	16
0x1a5e	6
0x1a6d	16
0x1ac6	6
0x1ad5	16
0x1af0	6
0x1b62	6
0x1b71	16
0x1b8c	6
0x1b99	111
0x1c44	6
0x1c53	16
0x1c6e	6
0x1c7a	111
0x1d18	111
0x1db2	6
0x1dc1	16
0x1ddc	6
0x1de9	111
0x1e4d	126
0x1f31	6
0x1f40	16
0x1f5b	6
0x1f68	111
0x2026	6
0x2035	16
0x2050	6
0x205d	111
0x20d0	16
0x213c	6
0x214b	16
0x21bb	146
0x2209	146
0x2450	146
0x2496	146
0x24dd	111
0x2537	146
0x264b	6
0x265a	16
0x26d6	6
0x26e5	16
0x274e	146
0x2795	111
0x27ef	146
0x2876	146
0x28c4	146
0x2940	111
