0x80e
0xad4
0xb22
0xb90
0x1130
0x1665
0x16b3
0x1721
0x21e7
0x2235
0x247c
0x24c2
0x2563
0x277a
0x281b
0x28a2
0x28f0
0x2a31
0x2a79
0x2b5e
0x2bac
0x2c20
0x2cec
0x3297
0x3351
0x3437
0x347d
0x34ce
0x367a
0x36cb
0x371a
0x3820
0x389f
0x39a8
0x3aab
0x44c6
0x44ce
0x48d3
0x48da
0x48ea
