0x19	0x6535	320
0x24	0x66666666666666	320
0x24	0x33353738303633	320
0x24	0x64356235303631	320
0x24	0x63333738646161	320
0x347	0x3835	320
0x747	0x3835	320
0xf00	0x3835	108
0xf00	0x3761	320
0x108	0x66666666666666	320
0x108	0x33353738303633	320
0x108	0x64356235303631	320
0x108	0x63333738646161	320
0x44f	0x66666666666666	320
0x44f	0x33353738303633	320
0x44f	0x64356235303631	320
0x44f	0x63333738646161	320
0x6f8	0x393235	946026339
0x920	0x66666666666666	320
0x920	0x33353738303633	320
0x920	0x64356235303631	320
0x920	0x63333738646161	320
0x940	0x336566	320
0xd64	0x66666666666666	320
0xd64	0x33353738303633	320
0xd64	0x64356235303631	320
0xd64	0x63333738646161	320
0xd84	0x336566	320
0xdb8	0x3033	320
0xede	0x3033	320
0xeee	0x363030	320
0xf3d	0x3835	65
0xf3d	0x3761	277
0xf3d	0x3736	320
