0x15e
0x1e5
0x255
0x680
0x77d
0x801
0x87d
0x988
0x105b
0x11d5
0x1253
0x12a6
0x131b
0x1486
0x14aa
0x15a8
0x1a77
0x1c06
0x1c85
0x1f03
0x1f6b
0x2044
0x229b
0x22bc
0x2321
0x286b
0x2a08
0x2b52
0x2c33
0x2c96
0x2c9b
0x2cac
0x2cc1
