0x323	0x3535	320
0x497	0x66666666666666	2147483647
0x497	0x6534636430	2147483647
0x497	0x3631303932	2147483647
0x497	0x64356236313034	2147483647
0x497	0x64356236313036	2147483647
0x497	0x63333738646161	2147483647
0x497	0x64356236303030	2147483647
0x497	0x66303231393136	2147483647
0x497	0x3538623536	2147483647
0x894	0x66666666666666	320
0x894	0x6534636430	320
0x894	0x3631303932	320
0x894	0x64356236313034	320
0x894	0x64356236313036	320
0x894	0x63333738646161	320
0x894	0x64356236303030	320
0x894	0x66303231393136	320
0x894	0x3538623536	320
0x934	0x36313130	320
0xb39	0x3135	320
0xc56	0x66666666666666	320
0xc56	0x6534636430	320
0xc56	0x3631303932	320
0xc56	0x64356236313034	320
0xc56	0x64356236313036	320
0xc56	0x63333738646161	320
0xc56	0x64356236303030	320
0xc56	0x66303231393136	320
0xc56	0x3538623536	320
0x129f	0x363261	320
0x1a28	0x66666666666666	2147483647
0x1a28	0x6534636430	2147483647
0x1a28	0x3631303932	2147483647
0x1a28	0x64356236313034	2147483647
0x1a28	0x64356236313036	2147483647
0x1a28	0x63333738646161	2147483647
0x1a28	0x64356236303030	2147483647
0x1a28	0x66303231393136	2147483647
0x1a28	0x3538623536	2147483647
0x2ad6	0x66666666666666	320
0x2ad6	0x6534636430	320
0x2ad6	0x3631303932	320
0x2ad6	0x64356236313034	320
0x2ad6	0x64356236313036	320
0x2ad6	0x63333738646161	320
0x2ad6	0x64356236303030	320
0x2ad6	0x66303231393136	320
0x2ad6	0x3538623536	320
0x2cc8	0x3761	320
0x139	0x31306631	320
0x214	0x66666666666666	2147483647
0x214	0x6534636430	2147483647
0x214	0x3631303932	2147483647
0x214	0x64356236313034	2147483647
0x214	0x64356236313036	2147483647
0x214	0x63333738646161	2147483647
0x214	0x64356236303030	2147483647
0x214	0x66303231393136	2147483647
0x214	0x3538623536	2147483647
0x591	0x62363130	320
0x92e	0x66666666666666	320
0x92e	0x6534636430	320
0x92e	0x3631303932	320
0x92e	0x64356236313034	320
0x92e	0x64356236313036	320
0x92e	0x63333738646161	320
0x92e	0x64356236303030	320
0x92e	0x66303231393136	320
0x92e	0x3538623536	320
0x1a76	0x66666666666666	320
0x1a76	0x6534636430	320
0x1a76	0x3631303932	320
0x1a76	0x64356236313034	320
0x1a76	0x64356236313036	320
0x1a76	0x63333738646161	320
0x1a76	0x64356236303030	320
0x1a76	0x66303231393136	320
0x1a76	0x3538623536	320
0x1f02	0x66666666666666	320
0x1f02	0x6534636430	320
0x1f02	0x3631303932	320
0x1f02	0x64356236313034	320
0x1f02	0x64356236313036	320
0x1f02	0x63333738646161	320
0x1f02	0x64356236303030	320
0x1f02	0x66303231393136	320
0x1f02	0x3538623536	320
0x2052	0x66666666666666	320
0x2052	0x6534636430	320
0x2052	0x3631303932	320
0x2052	0x64356236313034	320
0x2052	0x64356236313036	320
0x2052	0x63333738646161	320
0x2052	0x64356236303030	320
0x2052	0x66303231393136	320
0x2052	0x3538623536	320
0x286a	0x66666666666666	320
0x286a	0x6534636430	320
0x286a	0x3631303932	320
0x286a	0x64356236313034	320
0x286a	0x64356236313036	320
0x286a	0x63333738646161	320
0x286a	0x64356236303030	320
0x286a	0x66303231393136	320
0x286a	0x3538623536	320
0x2cf5	0x66666666666666	2147483647
0x2cf5	0x6534636430	2147483647
0x2cf5	0x3631303932	2147483647
0x2cf5	0x64356236313034	2147483647
0x2cf5	0x64356236313036	2147483647
0x2cf5	0x63333738646161	2147483647
0x2cf5	0x64356236303030	2147483647
0x2cf5	0x66303231393136	2147483647
0x2cf5	0x3538623536	2147483647
