0x189	0x6635	320
0x94b	0x6135	320
0xd7b	0x3336	320
0xee6	0x313538	320
0x1763	0x623635	320
0x1781	0x636135	320
0x1cd3	0x64356238313031	320
0x1cd3	0x66303231393136	320
0x1cd3	0x666464393032	320
0x1cd3	0x33633538316635	320
0x1cd3	0x65613136353632	320
0x1cd3	0x38633230303032	320
0x2940	0x64316664	320
0x29fe	0x64356238313031	320
0x29fe	0x66303231393136	320
0x29fe	0x666464393032	320
0x29fe	0x33633538316635	320
0x29fe	0x65613136353632	320
0x29fe	0x38633230303032	320
0x2a02	0x3761	320
0x110	0x32623335	320
0x17c	0x336166	320
0x27c	0x64356238313031	320
0x27c	0x66303231393136	320
0x27c	0x666464393032	320
0x27c	0x33633538316635	320
0x27c	0x65613136353632	320
0x27c	0x38633230303032	320
0x40e	0x64356238313031	320
0x40e	0x66303231393136	320
0x40e	0x666464393032	320
0x40e	0x33633538316635	320
0x40e	0x65613136353632	320
0x40e	0x38633230303032	320
0x6cc	0x64356238313031	320
0x6cc	0x66303231393136	320
0x6cc	0x666464393032	320
0x6cc	0x33633538316635	320
0x6cc	0x65613136353632	320
0x6cc	0x38633230303032	320
0x808	0x64356238313031	320
0x808	0x66303231393136	320
0x808	0x666464393032	320
0x808	0x33633538316635	320
0x808	0x65613136353632	320
0x808	0x38633230303032	320
0xa84	0x64356238313031	2147483647
0xa84	0x66303231393136	2147483647
0xa84	0x666464393032	2147483647
0xa84	0x33633538316635	2147483647
0xa84	0x65613136353632	2147483647
0xa84	0x38633230303032	2147483647
0xae7	0x333438	320
0x1086	0x64356238313031	320
0x1086	0x66303231393136	320
0x1086	0x666464393032	320
0x1086	0x33633538316635	320
0x1086	0x65613136353632	320
0x1086	0x38633230303032	320
0x10ae	0x64356238313031	2147483647
0x10ae	0x66303231393136	2147483647
0x10ae	0x666464393032	2147483647
0x10ae	0x33633538316635	2147483647
0x10ae	0x65613136353632	2147483647
0x10ae	0x38633230303032	2147483647
0x10b2	0x3536	320
0x10b9	0x37663735	320
0x11cc	0x64356238313031	320
0x11cc	0x66303231393136	320
0x11cc	0x666464393032	320
0x11cc	0x33633538316635	320
0x11cc	0x65613136353632	320
0x11cc	0x38633230303032	320
0x154e	0x64356238313031	320
0x154e	0x66303231393136	320
0x154e	0x666464393032	320
0x154e	0x33633538316635	320
0x154e	0x65613136353632	320
0x154e	0x38633230303032	320
0x2012	0x64356238313031	320
0x2012	0x66303231393136	320
0x2012	0x666464393032	320
0x2012	0x33633538316635	320
0x2012	0x65613136353632	320
0x2012	0x38633230303032	320
0x2486	0x64356238313031	320
0x2486	0x66303231393136	320
0x2486	0x666464393032	320
0x2486	0x33633538316635	320
0x2486	0x65613136353632	320
0x2486	0x38633230303032	320
0x2a2e	0x613366	320
0x2a4d	0x64356238313031	320
0x2a4d	0x66303231393136	320
0x2a4d	0x666464393032	320
0x2a4d	0x33633538316635	320
0x2a4d	0x65613136353632	320
0x2a4d	0x38633230303032	320
