0xe6	0xf1	0	0xdf_0x0
0x1a7	0x1ca	0	0x1a4
0x1a7	0x1e7	0	0x1a4
0x1a7	0x5a2	0	0x1a4
0x1a7	0x5f6	0	0x1a4
0x1aa	0x5a6	0	0x191
0x1cd	0x1ec	0	0x619
0x1d5	0x1ec	32	0x1d0
0x1e0	0x1ec	64	0x1d7
0x270	0x283	0	0x679
0x277	0x283	32	0x272
0x2b7	0x2bc	0	0x2a6
0x329	0x335	0	0x324
0x330	0x335	32	0x32a
0x338	0x340	0	0x31a
0x33e	0x340	32	0x33b
0x35d	0x369	0	0x358
0x364	0x369	32	0x35e
0x36c	0x376	0	0x31a
0x373	0x376	32	0x371
0x3a2	0x3ab	0	0x39d
0x3a7	0x3ab	32	0x3a3
0x3ca	0x3d3	0	0x3c5
0x3cf	0x3d3	32	0x3cb
0x3f9	0x3fe	0	0x3d4
0x44e	0x459	0	0x112
0x4a1	0x4d8	0	0x49e
0x4b1	0x4d8	4	0x4ac
0x4b6	0x4d8	36	0x112
0x51f	0x52a	0	0x112
0x60b	0x617	0	0x606
0x612	0x617	32	0x60c
0x61c	0x625	0	0x5fc
0x622	0x625	32	0x620
0x66e	0x677	32	0x66a
0x673	0x677	0	0x265
0x74a	0x74e	0	0x3d4
0xc10x9b	0xcc0x9b	0	0x9b0xbf
0xc10x1ed	0xcc0x1ed	0	0x1ed0xbf
0xc10x21c	0xcc0x21c	0	0x21c0xbf
0x1290xf2	0x1340xf2	0	0xf20x127
0x1290x135	0x1340x135	0	0x1350x127
