0x1d2
0x307
0x4a8
0x508
0x54d
0x55c
0x5b3
0x873
0x97f
0xa41
0xaaa
0xaaf
0xaba
0xaf4
0xf91
0xff0
0x1081
0x113c
0x115c
0x1199
0x11c8
0x1216
0x12b9
0x1390
0x13b4
0x1416
0x1436
0x149c
0x14bc
0x151d
0x1524
0x1546
0x1584
0x159d
0x15a4
0x15c4
0x1631
0x178a
0x17ba
0x1820
0x1850
0x18a3
0x18bc
0x18c2
0x1911
0x1926
0x1975
0x19f0
0x1a84
0x1a9b
0x1ae7
0x1c6e
0x1cf4
0x1d7a
0x1dd7
0x1f00
0x1f58
0x2046
0x20c8
0x2110
0x2199
0x2263
0x22e0
0x22fd
0x23ca
0x2426
0x242b
0x2490
0x24a1
0x2527
0x258f
0x264a
0x266a
0x2902
0x29aa
0x2a07
0x2a4c
0x2a51
0x2a6f
0x2b25
0x2b85
0x2bf8
0x2c8a
0x2e72
0x314d
0x31a2
0x32d6
0x32fa
0x3438
0x3458
0x34b2
0x34f2
0x35bc
0x35dc
0x3686
0x3746
0x3770
0x37bc
0x3832
0x39a2
0x39c0
0x3b0c
0x3b30
0x3cf6
0x3e60
0x4278
0x4301
0x4592
0x4702
0x4770
0x4818
0x4900
0x494e
0x4a79
0x4a9c
