0x258	0x343432	320
0x937	0x3035	320
0xd1f	0x3235	320
0x114d	0x6235	320
0x1219	0x66666666666666	320
0x1219	0x36353738303633	320
0x1219	0x34613431343134	320
0x1219	0x66303231393136	320
0x1219	0x63333738646161	320
0x1219	0x3431323133	320
0x1219	0x64356236303030	320
0x1219	0x623133336631	320
0x1219	0x6465306635	320
0x1219	0x30326139313931	320
0x1629	0x353935	320
0x16bf	0x363535	320
0x16d7	0x626135	320
0x2543	0x3635	320
0x2543	0x3735	64
0x2543	0x3761	20
0x28bb	0x66666666666666	320
0x28bb	0x36353738303633	320
0x28bb	0x34613431343134	320
0x28bb	0x66303231393136	320
0x28bb	0x63333738646161	320
0x28bb	0x3431323133	320
0x28bb	0x64356236303030	320
0x28bb	0x623133336631	320
0x28bb	0x6465306635	320
0x28bb	0x30326139313931	320
0x2d43	0x3635	320
0x2d43	0x3735	64
0x2d43	0x3761	20
0x3145	0x3735	320
0x3145	0x3761	276
0x3588	0x66666666666666	320
0x3588	0x36353738303633	320
0x3588	0x34613431343134	320
0x3588	0x66303231393136	320
0x3588	0x63333738646161	320
0x3588	0x3431323133	320
0x3588	0x64356236303030	320
0x3588	0x623133336631	320
0x3588	0x6465306635	320
0x3588	0x30326139313931	320
0x36c0	0x64316664	320
0x39c2	0x3761	320
0x153	0x31306631	320
0x1fc	0x66666666666666	320
0x1fc	0x36353738303633	320
0x1fc	0x34613431343134	320
0x1fc	0x66303231393136	320
0x1fc	0x63333738646161	320
0x1fc	0x3431323133	320
0x1fc	0x64356236303030	320
0x1fc	0x623133336631	320
0x1fc	0x6465306635	320
0x1fc	0x30326139313931	320
0xf99	0x66363131	320
0x1402	0x66666666666666	320
0x1402	0x36353738303633	320
0x1402	0x34613431343134	320
0x1402	0x66303231393136	320
0x1402	0x63333738646161	320
0x1402	0x3431323133	320
0x1402	0x64356236303030	320
0x1402	0x623133336631	320
0x1402	0x6465306635	320
0x1402	0x30326139313931	320
0x1baa	0x66666666666666	320
0x1baa	0x36353738303633	320
0x1baa	0x34613431343134	320
0x1baa	0x66303231393136	320
0x1baa	0x63333738646161	320
0x1baa	0x3431323133	320
0x1baa	0x64356236303030	320
0x1baa	0x623133336631	320
0x1baa	0x6465306635	320
0x1baa	0x30326139313931	320
0x1d6e	0x37313930	320
0x1da2	0x61343930	320
0x1f66	0x61343930	320
0x1f9e	0x61343930	320
0x204e	0x61343930	320
0x2123	0x66666666666666	2147483647
0x2123	0x36353738303633	2147483647
0x2123	0x34613431343134	2147483647
0x2123	0x66303231393136	2147483647
0x2123	0x63333738646161	2147483647
0x2123	0x3431323133	2147483647
0x2123	0x64356236303030	2147483647
0x2123	0x623133336631	2147483647
0x2123	0x6465306635	2147483647
0x2123	0x30326139313931	2147483647
0x2153	0x66666666666666	862085990
0x2153	0x36353738303633	862085990
0x2153	0x34613431343134	862085990
0x2153	0x66303231393136	862085990
0x2153	0x63333738646161	862085990
0x2153	0x3431323133	862085990
0x2153	0x64356236303030	862085990
0x2153	0x623133336631	862085990
0x2153	0x6465306635	862085990
0x2153	0x30326139313931	862085990
0x2204	0x66666666666666	320
0x2204	0x36353738303633	320
0x2204	0x34613431343134	320
0x2204	0x66303231393136	320
0x2204	0x63333738646161	320
0x2204	0x3431323133	320
0x2204	0x64356236303030	320
0x2204	0x623133336631	320
0x2204	0x6465306635	320
0x2204	0x30326139313931	320
0x23ba	0x66666666666666	320
0x23ba	0x36353738303633	320
0x23ba	0x34613431343134	320
0x23ba	0x66303231393136	320
0x23ba	0x63333738646161	320
0x23ba	0x3431323133	320
0x23ba	0x64356236303030	320
0x23ba	0x623133336631	320
0x23ba	0x6465306635	320
0x23ba	0x30326139313931	320
0x25ec	0x66666666666666	320
0x25ec	0x36353738303633	320
0x25ec	0x34613431343134	320
0x25ec	0x66303231393136	320
0x25ec	0x63333738646161	320
0x25ec	0x3431323133	320
0x25ec	0x64356236303030	320
0x25ec	0x623133336631	320
0x25ec	0x6465306635	320
0x25ec	0x30326139313931	320
0x27cc	0x66666666666666	320
0x27cc	0x36353738303633	320
0x27cc	0x34613431343134	320
0x27cc	0x66303231393136	320
0x27cc	0x63333738646161	320
0x27cc	0x3431323133	320
0x27cc	0x64356236303030	320
0x27cc	0x623133336631	320
0x27cc	0x6465306635	320
