0x19	0x6535	320
0x24	0x66666666666666	320
0x24	0x31353738303633	320
0x24	0x63333738646161	320
0x24	0x3362393139	320
0x24	0x6339303833	320
0xf2	0x66666666666666	320
0xf2	0x31353738303633	320
0xf2	0x63333738646161	320
0xf2	0x3362393139	320
0xf2	0x6339303833	320
0x347	0x3835	320
0x9d0	0x66666666666666	2147483647
0x9d0	0x31353738303633	2147483647
0x9d0	0x63333738646161	2147483647
0x9d0	0x3362393139	2147483647
0x9d0	0x6339303833	2147483647
0xd22	0x3835	108
0xd22	0x3761	320
0x6de	0x393235	946026339
0x6de	0x34623839	70922591
0x92e	0x66666666666666	320
0x92e	0x31353738303633	320
0x92e	0x63333738646161	320
0x92e	0x3362393139	320
0x92e	0x6339303833	320
0x94e	0x336566	320
0x9e4	0x333961	320
0xa06	0x66666666666666	878851377
0xa06	0x31353738303633	878851377
0xa06	0x63333738646161	878851377
0xa06	0x3362393139	878851377
0xa06	0x6339303833	878851377
0xc04	0x66666666666666	320
0xc04	0x31353738303633	320
0xc04	0x63333738646161	320
0xc04	0x3362393139	320
0xc04	0x6339303833	320
0xc24	0x336566	320
0xc82	0x3033	320
0xd63	0x34623839	320
