0x8b
0x186
0x246
0x296
0x30e
0x3a0
0x3c4
0x562
0x5a8
0x5b6
0x796
0x872
0x8f0
0x952
0x972
0xb64
0xc40
0xcbe
0xd20
0xd42
0xde2
0xe44
0xe60
0xe78
0x1048
0x1060
0x1100
0x1136
0x127c
0x1326
0x13b0
0x13c8
0x14c0
0x151a
0x154c
0x158a
0x1604
0x1663
0x16bc
0x1754
0x17ce
0x17d7
0x1880
0x18d2
0x19a0
0x1aac
0x1bc2
0x1c72
0x1cc6
0x1dc8
0x1e18
0x1f18
0x1f68
0x20d0
0x2108
0x2137
0x2158
0x2216
0x24fa
0x2725
0x28da
0x2a5f
0x2ac9
