0x23c
0x360
0x3e2
0x432
0x484
0x4ae
0x4c6
0x576
0x82a
0x8f4
0x921
0xab1
0xaba
0xc1e
0xd62
0xd7a
0xf0d
0x1185
0x1310
0x148e
0x149e
0x14ac
0x14d0
0x14e0
0x14e8
0x14fa
0x159c
0x1738
0x1926
0x19a9
0x1abc
0x1c72
0x1cc2
0x1cd7
0x1cfc
0x2120
0x2381
0x246e
0x25a8
0x2806
0x2857
0x285d
0x2c2d
0x2c36
0x2d9f
0x2dea
0x2df1
0x2fb0
0x304a
0x3270
