0xc4
0x1cd
0x272
0x301
0x384
0x3c7
0x50f
0x584
0x589
0x5b5
0x71f
0x760
0x765
0x79c
0x7a3
0x7c2
0x7c9
0x7e8
0x7ef
0x814
0x81b
0x841
0x862
0x867
0x888
0x88d
0x92f
0xd93
0xdb9
0xddf
0xe81
0xea7
0xecd
0xeee
0xef3
0xf19
0xf7d
0xf9e
0x1004
0x1009
0x1035
0x105b
0x10c3
0x10e0
0x1102
0x1107
0x1116
0x1190
0x1197
0x1260
0x1267
0x13be
0x13c5
0x13e2
0x1400
0x1410
0x144b
0x155a
0x1561
0x156e
0x1588
0x15a6
0x1650
0x1657
0x1674
0x170f
0x1748
0x1778
0x17f7
0x1830
0x1870
0x1889
0x1917
0x1950
0x1a0c
0x1a13
0x1a30
0x1b04
0x1b63
0x1bed
0x1c7e
0x1c92
0x1c99
0x1da1
0x1dae
0x1dc2
0x1dc9
0x1de6
0x1fe5
0x202e
0x2035
0x20be
0x2103
0x2179
0x2208
0x2223
0x22df
0x2317
0x239e
0x23d6
0x23dd
0x2466
0x2556
0x255d
0x257a
0x2612
0x2657
0x272b
0x2764
0x2854
0x28b2
0x28b9
0x28d6
0x2900
0x2905
0x2a3d
0x2aa6
0x2ae2
0x2ae9
0x2b8e
0x2d3a
0x2e4e
0x2ed7
0x2fd8
0x2ff8
0x300d
0x3024
0x3039
0x3050
0x307f
0x30da
0x3110
0x3148
0x31e3
0x321c
0x324c
0x328a
0x32fa
0x3330
0x3358
0x33be
0x3452
0x34ec
0x34fa
0x350a
0x3562
0x357b
0x3609
0x3642
0x36c2
0x37e2
0x37e7
0x385d
0x3887
