0x4f
0x74
0x1b5
0x223
0x409
0x4c3
0x4d9
0x55e
0x5b4
0x5f3
0x62a
0x674
0x722
0x8cc
0x8fb
0x91a
0x9de
0xa60
0xa7f
0xb0d
0xb46
0xe4d
0xe86
0xeb0
0xeb7
0xece
0xf04
0xfab
0xfe4
0x105f
0x1088
0x1098
0x10f0
0x112c
0x1131
0x118b
0x11d7
0x1254
0x1279
0x130b
0x1344
0x13d9
0x1402
0x1412
0x142c
0x1503
0x158e
0x1633
0x17a0
0x17be
0x17e4
0x180e
0x182c
0x1831
0x1842
0x1857
