0x11a
0x1bf
0x1d3
0x20a
0x2ea
0x637
0x654
0x7fe
0x809
0x870
0x87b
0x8d7
0x8f8
0xa26
0xdf1
0xe8d
0x1230
0x1289
0x12d0
0x151a
0x1552
0x1574
0x1738
0x191e
0x1956
0x1a5e
0x1b5c
0x1c62
0x1ece
0x20d2
0x2130
0x230f
0x2a9b
0x2eab
0x33fd
0x36e3
0x38b2
0x38c5
0x3901
0x3912
