0x131	0x3035	320
0x2e4	0x64356236313031	2147483647
0x2e4	0x33356233343135	2147483647
0x2e4	0x64356236303030	2147483647
0x2e4	0x64356236313063	2147483647
0x2e4	0x63333738646161	2147483647
0x2e4	0x66303231393136	2147483647
0x2e4	0x65633732613766	2147483647
0x74d	0x6235	320
0x74d	0x6335	64
0x74d	0x6361	20
0xb25	0x6335	320
0xb25	0x6361	276
0xe2b	0x363030	320
0xf6f	0x3435	320
0x1371	0x363030	320
0x1611	0x306435	320
0x1620	0x64356236313031	320
0x1620	0x33356233343135	320
0x1620	0x64356236303030	320
0x1620	0x64356236313063	320
0x1620	0x63333738646161	320
0x1620	0x66303231393136	320
0x1620	0x65633732613766	320
0x1689	0x343935	320
0x1725	0x393735	320
0x184a	0x64356236313031	320
0x184a	0x33356233343135	320
0x184a	0x64356236303030	320
0x184a	0x64356236313063	320
0x184a	0x63333738646161	320
0x184a	0x66303231393136	320
0x184a	0x65633732613766	320
0x2745	0x3761	276
0x2745	0x3735	320
0x297b	0x6235	64
0x297b	0x6135	320
0x2bac	0x64356236313031	320
0x2bac	0x33356233343135	320
0x2bac	0x64356236303030	320
0x2bac	0x64356236313063	320
0x2bac	0x63333738646161	320
0x2bac	0x66303231393136	320
0x2bac	0x65633732613766	320
0x35e8	0x64356236313031	320
0x35e8	0x33356233343135	320
0x35e8	0x64356236303030	320
0x35e8	0x64356236313063	320
0x35e8	0x63333738646161	320
0x35e8	0x66303231393136	320
0x35e8	0x65633732613766	320
0x3651	0x326435	320
0x3720	0x64316664	320
0x37fb	0x666635	320
0x3850	0x3761	320
0x3892	0x64356236313031	2147483647
0x3892	0x33356233343135	2147483647
0x3892	0x64356236303030	2147483647
0x3892	0x64356236313063	2147483647
0x3892	0x63333738646161	2147483647
0x3892	0x66303231393136	2147483647
0x3892	0x65633732613766	2147483647
0xce7	0x64356236313031	320
0xce7	0x33356233343135	320
0xce7	0x64356236303030	320
0xce7	0x64356236313063	320
0xce7	0x63333738646161	320
0xce7	0x66303231393136	320
0xce7	0x65633732613766	320
0x18d6	0x30393930	320
0x1ba4	0x30393930	320
0x1d36	0x64356236313031	320
0x1d36	0x33356233343135	320
0x1d36	0x64356236303030	320
0x1d36	0x64356236313063	320
0x1d36	0x63333738646161	320
0x1d36	0x66303231393136	320
0x1d36	0x65633732613766	320
0x1edc	0x64356236313031	320
0x1edc	0x33356233343135	320
0x1edc	0x64356236303030	320
0x1edc	0x64356236313063	320
0x1edc	0x63333738646161	320
0x1edc	0x66303231393136	320
0x1edc	0x65633732613766	320
0x1f17	0x6361	320
0x231a	0x30393930	320
0x27ac	0x64356236313031	320
0x27ac	0x33356233343135	320
0x27ac	0x64356236303030	320
0x27ac	0x64356236313063	320
0x27ac	0x63333738646161	320
0x27ac	0x66303231393136	320
0x27ac	0x65633732613766	320
0x27f6	0x30663364	320
0x2d4c	0x30393930	320
0x2f8e	0x64356236313031	320
0x2f8e	0x33356233343135	320
0x2f8e	0x64356236303030	320
0x2f8e	0x64356236313063	320
0x2f8e	0x63333738646161	320
0x2f8e	0x66303231393136	320
0x2f8e	0x65633732613766	320
