0x0	30
0xd	45
0xed	6
0x116	6
0x13f	6
0x168	6
0x191	6
0x206	6
0x257	6
0x2ac	6
0x2fd	6
0x326	6
0x3c2	6
0x445	6
0x472	6
0x4ab	6
0x51e	6
0x531	6
0x632	6
0x643	6
0x7e4	6
0x8af	6
0x8c2	6
0x919	6
0xa06	6
0xa17	6
0xabf	6
0xb33	248
0xc07	6
0xc43	6
0xe81	29
0xad1	0
0xd7c	0
0xd87	0
0xda5	0
0xe4	1
0x4f9	44
0xf1	15
0xf9	50
0x6cc	215
0x11a	15
0x122	50
0x6d2	231
0x143	15
0x14b	50
0x6df	215
0x16c	15
0x174	50
0x6e5	215
0x195	200
0x1e5	62
0x6eb	245
0x20a	55
0x236	62
0x732	276
0x25b	15
0x263	62
0x82e	251
0x2b0	55
0x2dc	62
0x854	282
0x301	15
0x309	50
0xa9e	215
0x32a	49
0x340	93
0xaa4	15
0x380	51
0x365	26
0x3ad	30
0x3c6	15
0x3ce	62
0xb7d	251
0x43c	1
0x449	15
0x451	62
0x476	55
0x4a2	1
0xbaf	276
0x4af	15
0x4b7	62
0xd07	251
0x522	15
0x52a	20
0xd2c	240
0x535	243
0x54d	241
0xd5f	48
0x564	6122
0xd92	52
0x636	728
0x647	1632
0x6c7	15
0xdb0	9
0x701	116
0xdb2	5235
0x727	29
0xdde	343
0x7dd	20
0x7e8	5284
0x8b3	15
0x8bb	20
0x8c6	1204
0x91d	236
0x93c	1116
0xa0a	728
0xa1b	1644
0xaac	246
0xe5e	50
0xac3	235
0xad2	642
0xb71	32
0xb46	58
0xb54	250
0xc0b	44
0xc47	7059
0xd45	44
0xd58	21
0xd80	20
0xd7d	9
0xd88	29
0xda6	29
0xdd9	15
0xdd8	1
0xe72	10
0xe1f	5038
0xe4d	28
0xe4c	1
0xe31	26
0xe5a	14
0xe9b	12
0xe97	14
0xe8e	20
0xec3	5274
0xe78	26
0xee9	95
0xf08	11
0xf07	1
0x2853	12
0x2856	12
0x2859	12
0x285c	12
0x285f	12
0x2862	12
0x2865	12
0x2868	12
0x286b	12
0x286e	12
0x2871	12
0x2874	12
0x2877	12
0x287a	12
0x287d	12
0x2880	12
0xdb	17
0xe6	19
0x10f	19
0x138	19
0x161	19
0x18a	19
0x1ff	19
0x250	19
0x2a5	19
0x2f6	19
0x31f	19
0x3bb	19
0x410	55
0x43e	19
0x46b	19
0x4a4	19
0x41	22
0x4c	22
0x57	22
0x62	22
0x6d	22
0x78	22
0x83	22
0x8e	22
0x99	22
0xa4	22
0xaf	22
0xba	22
0xc5	22
0xd0	22
0x36e	49
0x394	66
0x78b	258
0xb2b	22
0xb68	24
0xd3e	213
0xd71	33
0xdc0	83
0xe0f	5041
0xe2e	9
0xe3a	5044
0xee4	13
0xd56	5
0xba3B0x449	228
0xba3B0x8b3	228
0xeadB0xe4d	5031
0xe9eB0xe4d	10
0xec0B0xe4d	12
0xebcB0xe4d	14
0xea4B0xe4d	26
0xeadB0xee9	5031
0xe9eB0xee9	10
0xec0B0xee9	12
0xebcB0xee9	14
0xea4B0xee9	26
