0x23b
0x2b6
0x4f9
0x56d
0x66c
0x6a4
0x6dc
0x6e5
0x74e
0x79c
0x7ea
0x7f5
0x81a
0x825
0x867
0x8a0
0x934
0x93d
0x976
0x97f
0xaac
0xc5b
0xc8b
0xd80
0xd85
0xe04
0xfc5
0x1002
0x1007
0x101e
0x104d
0x10d6
0x11d9
0x12ae
0x12bd
0x12ce
0x13fe
0x1430
0x144b
0x1452
0x14a0
0x1656
0x167e
0x1683
0x170c
0x1754
0x1811
0x1a09
0x1a18
0x1a33
0x1c36
0x1c54
0x1c68
0x1cc0
0x1cc7
0x1cef
0x1dc0
0x1ded
0x1e6d
0x1f30
0x1f80
0x1f87
0x1fb1
0x20c8
0x2141
0x21e0
0x21f0
0x22f3
0x2316
0x23ff
0x2477
0x2507
0x2542
0x2576
0x257d
0x2615
0x2741
0x274e
0x2835
0x283b
0x28c6
0x292a
0x2953
0x2964
0x2981
0x2ae4
0x2ae9
0x2afa
0x2b1e
0x2bbe
0x2cb1
0x2d96
0x2e84
0x2ec3
0x2efc
0x2f4a
0x3026
0x331b
0x33b2
0x33bd
0x3418
0x3436
0x35b8
0x3674
0x3712
0x3728
0x3894
0x38ca
0x391e
0x3933
0x39c4
0x3a4a
0x4087
0x40a9
0x40be
0x40f5
