0x15f
0x175
0x2c4
0x3a0
0x430
0x5dc
0x606
0x654
0x6d8
0x75e
0x89a
0x910
0xd96
0xe2b
0xfa0
0xfc0
0x1041
0x1047
0x110f
0x129e
0x1481
0x1590
0x15b2
0x1637
0x17d6
0x17f4
0x1813
0x1856
0x188a
0x18b4
0x18c7
0x18d4
0x18fa
0x190e
0x1930
0x1964
0x197e
0x199a
0x19c3
0x19d6
0x19f3
0x1a2b
0x1aa7
0x1d00
0x1d3e
0x1f3b
0x2089
0x215d
0x2221
0x22b0
0x23cc
0x240e
0x241e
0x243b
0x245d
0x247f
